,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
u_slope_gpt2_surprisal[81],0.002,0.01,-0.017,0.021,0.0,0.0,14014.918,5941.349,1.002
u_slope_gpt2_surprisal[82],-0.004,0.01,-0.023,0.014,0.0,0.0,12872.19,6343.971,1.0
u_slope_gpt2_surprisal[83],-0.003,0.008,-0.018,0.012,0.0,0.0,11601.51,6380.278,1.0
u_slope_gpt2_surprisal[84],0.009,0.008,-0.007,0.024,0.0,0.0,11091.164,6002.321,1.001
u_slope_gpt2_surprisal[85],0.001,0.009,-0.016,0.019,0.0,0.0,11070.456,6072.172,1.001
u_slope_gpt2_surprisal[86],0.001,0.01,-0.017,0.02,0.0,0.0,10588.161,5915.142,1.002
u_slope_gpt2_surprisal[87],-0.002,0.009,-0.02,0.015,0.0,0.0,10447.224,6276.053,1.0
u_slope_gpt2_surprisal[88],-0.0,0.01,-0.019,0.018,0.0,0.0,10921.088,6132.728,1.001
u_slope_gpt2_surprisal[89],0.01,0.009,-0.007,0.028,0.0,0.0,10949.179,6095.618,1.0
u_slope_gpt2_surprisal[90],0.009,0.011,-0.01,0.03,0.0,0.0,11635.308,5949.355,1.001
u_slope_gpt2_surprisal[91],-0.003,0.01,-0.022,0.016,0.0,0.0,10914.888,5928.374,1.0
u_slope_gpt2_surprisal[92],-0.006,0.009,-0.023,0.011,0.0,0.0,13590.165,5887.433,1.001
u_slope_gpt2_surprisal[93],0.003,0.012,-0.021,0.025,0.0,0.0,9309.274,5120.104,1.0
u_slope_gpt2_surprisal[94],-0.003,0.009,-0.021,0.014,0.0,0.0,11072.704,5797.472,1.0
u_slope_gpt2_surprisal[95],0.006,0.01,-0.012,0.024,0.0,0.0,10909.533,5946.423,1.001
u_slope_gpt2_surprisal[96],0.007,0.01,-0.011,0.027,0.0,0.0,11700.325,6541.84,1.0
u_slope_gpt2_surprisal[97],-0.013,0.009,-0.032,0.003,0.0,0.0,10217.23,6491.555,1.0
u_slope_gpt2_surprisal[98],-0.004,0.009,-0.02,0.013,0.0,0.0,10256.232,5982.411,1.0
u_slope_gpt2_surprisal[99],-0.001,0.01,-0.019,0.018,0.0,0.0,11876.828,6352.706,1.0
u_slope_gpt2_surprisal[100],-0.003,0.012,-0.024,0.022,0.0,0.0,9132.95,5906.117,1.001
u_slope_gpt2_surprisal[101],0.004,0.009,-0.014,0.022,0.0,0.0,9087.278,5824.759,1.0
u_slope_gpt2_surprisal[102],-0.002,0.011,-0.022,0.018,0.0,0.0,10982.676,5224.114,1.0
u_slope_gpt2_surprisal[103],-0.003,0.009,-0.02,0.012,0.0,0.0,10292.64,6271.599,1.001
u_slope_gpt2_surprisal[104],-0.01,0.01,-0.029,0.009,0.0,0.0,11513.685,5420.656,1.001
u_slope_gpt2_surprisal[105],-0.008,0.011,-0.029,0.011,0.0,0.0,9851.754,6170.724,1.001
u_slope_gpt2_surprisal[106],-0.001,0.011,-0.022,0.021,0.0,0.0,10089.986,6267.121,1.001
u_slope_gpt2_surprisal[107],0.007,0.009,-0.01,0.025,0.0,0.0,11571.135,5608.104,1.0
u_slope_gpt2_surprisal[108],-0.01,0.01,-0.027,0.009,0.0,0.0,11550.298,6368.932,1.0
u_slope_gpt2_surprisal[109],-0.009,0.009,-0.027,0.008,0.0,0.0,10233.013,5576.894,1.001
u_slope_gpt2_surprisal[110],0.005,0.008,-0.01,0.021,0.0,0.0,11830.119,6062.686,1.0
u_slope_gpt2_surprisal[111],-0.008,0.011,-0.029,0.012,0.0,0.0,10184.327,5937.016,1.0
u_slope_gpt2_surprisal[112],0.002,0.009,-0.016,0.019,0.0,0.0,12177.071,5293.913,1.0
u_slope_gpt2_surprisal[113],0.019,0.009,0.004,0.037,0.0,0.0,10088.821,5854.431,1.001
u_slope_gpt2_surprisal[114],0.022,0.011,0.002,0.043,0.0,0.0,7985.975,5625.145,1.0
u_slope_gpt2_surprisal[115],-0.004,0.009,-0.022,0.013,0.0,0.0,9950.892,6238.09,1.001
u_slope_gpt2_surprisal[116],-0.012,0.009,-0.028,0.004,0.0,0.0,12212.646,5762.856,1.001
u_slope_gpt2_surprisal[117],0.013,0.009,-0.006,0.03,0.0,0.0,11601.685,5838.351,1.001
u_slope_gpt2_surprisal[118],-0.007,0.01,-0.027,0.013,0.0,0.0,10649.239,5723.611,1.0
u_slope_gpt2_surprisal[119],-0.001,0.009,-0.018,0.016,0.0,0.0,12214.087,5812.89,1.0
u_slope_gpt2_surprisal[120],-0.009,0.01,-0.028,0.01,0.0,0.0,10796.208,6335.963,1.0
u_slope_gpt2_surprisal[121],-0.002,0.009,-0.02,0.016,0.0,0.0,12502.785,6073.979,1.0
u_slope_gpt2_surprisal[122],-0.004,0.008,-0.019,0.011,0.0,0.0,11306.88,6100.7,1.0
u_slope_gpt2_surprisal[123],0.003,0.01,-0.016,0.021,0.0,0.0,14194.892,5345.641,1.001
u_slope_gpt2_surprisal[124],0.01,0.01,-0.008,0.03,0.0,0.0,13388.317,5679.805,1.0
u_slope_gpt2_surprisal[125],0.0,0.01,-0.019,0.02,0.0,0.0,12266.147,6093.799,1.0
u_slope_gpt2_surprisal[126],-0.008,0.011,-0.028,0.012,0.0,0.0,10941.087,6541.371,1.0
u_slope_gpt2_surprisal[127],0.025,0.009,0.008,0.043,0.0,0.0,7513.089,5639.117,1.0
u_slope_gpt2_surprisal[128],0.009,0.01,-0.01,0.028,0.0,0.0,10719.701,5856.561,1.0
u_slope_gpt2_surprisal[129],0.007,0.009,-0.01,0.024,0.0,0.0,10626.962,6244.498,1.0
u_slope_gpt2_surprisal[130],-0.005,0.012,-0.029,0.018,0.0,0.0,11587.549,5818.272,1.0
u_slope_gpt2_surprisal[131],0.001,0.013,-0.024,0.025,0.0,0.0,11427.188,5782.776,1.001
u_slope_gpt2_surprisal[132],0.003,0.009,-0.014,0.021,0.0,0.0,10797.292,5518.214,1.0
u_slope_gpt2_surprisal[133],0.021,0.011,-0.001,0.041,0.0,0.0,7157.189,5807.812,1.0
u_slope_gpt2_surprisal[134],0.0,0.01,-0.019,0.02,0.0,0.0,12404.648,6213.142,1.0
u_slope_gpt2_surprisal[135],0.002,0.009,-0.016,0.02,0.0,0.0,10073.794,5784.956,1.001
u_slope_gpt2_surprisal[136],0.001,0.008,-0.015,0.017,0.0,0.0,12632.451,6009.872,1.0
u_slope_gpt2_surprisal[137],-0.006,0.009,-0.023,0.011,0.0,0.0,10031.062,5695.012,1.0
u_slope_gpt2_surprisal[138],0.006,0.012,-0.016,0.028,0.0,0.0,11141.508,5556.824,1.001
u_slope_gpt2_surprisal[139],0.003,0.011,-0.016,0.024,0.0,0.0,9026.819,5887.36,1.0
u_slope_gpt2_surprisal[140],-0.002,0.013,-0.027,0.021,0.0,0.0,10993.484,6142.374,1.0
u_slope_gpt2_surprisal[141],0.002,0.01,-0.016,0.021,0.0,0.0,8532.378,5761.134,1.001
u_slope_gpt2_surprisal[142],-0.017,0.011,-0.037,0.004,0.0,0.0,8521.027,6089.096,1.0
u_slope_gpt2_surprisal[143],0.006,0.009,-0.01,0.024,0.0,0.0,11322.409,5814.453,1.0
u_slope_gpt2_surprisal[144],0.001,0.01,-0.018,0.02,0.0,0.0,12541.362,6363.086,1.001
u_slope_gpt2_surprisal[145],-0.01,0.009,-0.028,0.007,0.0,0.0,10040.107,6455.225,1.001
u_slope_gpt2_surprisal[146],0.01,0.011,-0.01,0.031,0.0,0.0,9573.33,5535.437,1.001
u_slope_gpt2_surprisal[147],0.0,0.008,-0.014,0.016,0.0,0.0,10984.958,5834.872,1.0
u_slope_gpt2_surprisal[148],-0.003,0.01,-0.021,0.016,0.0,0.0,15191.378,5971.754,1.002
u_slope_gpt2_surprisal[149],-0.009,0.01,-0.028,0.01,0.0,0.0,11114.222,5969.575,1.002
u_slope_gpt2_surprisal[150],-0.018,0.009,-0.035,-0.001,0.0,0.0,9823.891,6221.193,1.0
u_slope_gpt2_surprisal[151],-0.002,0.01,-0.022,0.016,0.0,0.0,10994.749,5337.711,1.001
u_slope_gpt2_surprisal[152],0.01,0.01,-0.009,0.028,0.0,0.0,11336.623,6118.732,1.001
u_slope_gpt2_surprisal[153],-0.0,0.013,-0.025,0.023,0.0,0.0,11132.574,6142.212,1.0
u_slope_gpt2_surprisal[154],-0.002,0.008,-0.018,0.013,0.0,0.0,12146.966,6729.306,1.0
u_slope_gpt2_surprisal[155],0.005,0.01,-0.014,0.023,0.0,0.0,10544.024,5818.308,1.0
u_slope_gpt2_surprisal[156],-0.003,0.01,-0.023,0.015,0.0,0.0,10303.209,5507.774,1.001
u_slope_gpt2_surprisal[157],-0.004,0.009,-0.021,0.014,0.0,0.0,10668.047,5605.5,1.0
u_slope_gpt2_surprisal[158],-0.009,0.008,-0.024,0.007,0.0,0.0,11121.324,5662.592,1.0
u_slope_gpt2_surprisal[159],-0.0,0.01,-0.019,0.017,0.0,0.0,11490.054,5277.343,1.0
u_slope_gpt2_surprisal[160],0.008,0.01,-0.009,0.026,0.0,0.0,10946.822,5982.055,1.001
u_slope_gpt2_surprisal[161],0.002,0.012,-0.023,0.024,0.0,0.0,13025.63,5884.682,1.003
u_slope_gpt2_surprisal[162],-0.005,0.011,-0.024,0.016,0.0,0.0,12435.844,6058.082,1.0
u_slope_gpt2_surprisal[163],-0.012,0.011,-0.033,0.007,0.0,0.0,12408.791,6107.085,1.0
u_slope_gpt2_surprisal[164],-0.002,0.011,-0.022,0.019,0.0,0.0,10280.483,6233.168,1.0
u_slope_gpt2_surprisal[165],-0.014,0.009,-0.032,0.001,0.0,0.0,8356.008,6025.09,1.0
u_slope_gpt2_surprisal[166],0.033,0.011,0.012,0.055,0.0,0.0,6315.822,5373.344,1.001
u_slope_gpt2_surprisal[167],0.012,0.01,-0.007,0.033,0.0,0.0,9776.383,6046.281,1.0
u_slope_gpt2_surprisal[168],0.002,0.009,-0.014,0.02,0.0,0.0,10161.878,6207.373,1.0
u_slope_gpt2_surprisal[169],0.003,0.01,-0.015,0.023,0.0,0.0,10638.087,5876.449,1.001
u_slope_gpt2_surprisal[170],0.001,0.01,-0.017,0.019,0.0,0.0,11747.142,5658.528,1.0
u_slope_gpt2_surprisal[171],0.016,0.01,-0.001,0.035,0.0,0.0,11174.89,5739.263,1.001
u_slope_gpt2_surprisal[172],-0.005,0.009,-0.022,0.01,0.0,0.0,9078.211,5839.45,1.0
u_slope_gpt2_surprisal[173],-0.001,0.01,-0.019,0.017,0.0,0.0,13796.404,5902.391,1.0
u_slope_gpt2_surprisal[174],-0.004,0.009,-0.021,0.014,0.0,0.0,10739.413,5819.391,1.0
u_slope_gpt2_surprisal[175],-0.003,0.011,-0.023,0.017,0.0,0.0,10218.692,6394.412,1.0
u_slope_gpt2_surprisal[176],-0.005,0.011,-0.025,0.015,0.0,0.0,11021.641,6277.463,1.001
u_slope_gpt2_surprisal[177],-0.001,0.012,-0.024,0.021,0.0,0.0,12361.341,6276.256,1.002
u_slope_gpt2_surprisal[178],0.011,0.01,-0.008,0.029,0.0,0.0,9426.24,5887.161,1.0
u_slope_integration_cost[0],0.0,0.004,-0.007,0.007,0.0,0.0,11175.389,5545.424,1.001
u_slope_integration_cost[1],0.001,0.003,-0.006,0.008,0.0,0.0,10834.078,6748.987,1.0
u_slope_integration_cost[2],-0.0,0.004,-0.008,0.007,0.0,0.0,12680.632,5505.109,1.001
u_slope_integration_cost[3],-0.001,0.004,-0.009,0.006,0.0,0.0,9385.229,5993.914,1.0
u_slope_integration_cost[4],0.0,0.004,-0.008,0.007,0.0,0.0,9518.863,6036.452,1.001
u_slope_integration_cost[5],0.0,0.003,-0.007,0.007,0.0,0.0,10404.336,5351.83,1.0
u_slope_integration_cost[6],-0.0,0.004,-0.008,0.007,0.0,0.0,9045.31,5029.029,1.002
u_slope_integration_cost[7],0.0,0.003,-0.007,0.007,0.0,0.0,11568.646,5585.311,1.001
u_slope_integration_cost[8],-0.001,0.004,-0.009,0.006,0.0,0.0,10679.296,6108.483,1.001
u_slope_integration_cost[9],-0.0,0.004,-0.007,0.008,0.0,0.0,9739.444,4932.68,1.0
u_slope_integration_cost[10],0.001,0.004,-0.006,0.008,0.0,0.0,9396.628,5879.09,1.0
u_slope_integration_cost[11],0.0,0.004,-0.007,0.008,0.0,0.0,8888.376,6258.036,1.001
u_slope_integration_cost[12],0.0,0.004,-0.007,0.007,0.0,0.0,10210.319,5662.951,1.001
u_slope_integration_cost[13],0.0,0.004,-0.007,0.008,0.0,0.0,11378.844,5613.692,1.001
u_slope_integration_cost[14],-0.001,0.004,-0.008,0.007,0.0,0.0,9510.868,5855.034,1.001
u_slope_integration_cost[15],-0.0,0.004,-0.007,0.008,0.0,0.0,11078.208,5021.716,1.001
u_slope_integration_cost[16],-0.0,0.004,-0.008,0.007,0.0,0.0,9140.999,5534.501,1.001
u_slope_integration_cost[17],-0.0,0.004,-0.008,0.007,0.0,0.0,9137.958,5262.297,1.001
u_slope_integration_cost[18],-0.001,0.004,-0.009,0.006,0.0,0.0,9878.192,5574.972,1.001
u_slope_integration_cost[19],0.0,0.004,-0.006,0.008,0.0,0.0,9423.652,5671.425,1.001
u_slope_integration_cost[20],-0.0,0.004,-0.007,0.007,0.0,0.0,10247.34,5933.956,1.001
u_slope_integration_cost[21],-0.0,0.004,-0.008,0.007,0.0,0.0,11278.189,5705.574,1.0
u_slope_integration_cost[22],0.001,0.004,-0.006,0.009,0.0,0.0,9855.813,4626.581,1.0
u_slope_integration_cost[23],0.0,0.004,-0.007,0.009,0.0,0.0,10077.086,5524.453,1.001
u_slope_integration_cost[24],-0.0,0.004,-0.007,0.007,0.0,0.0,10491.363,5661.565,1.0
u_slope_integration_cost[25],0.0,0.003,-0.007,0.007,0.0,0.0,11956.456,6575.226,1.001
u_slope_integration_cost[26],0.002,0.004,-0.005,0.011,0.0,0.0,5461.532,5643.586,1.001
u_slope_integration_cost[27],-0.0,0.004,-0.007,0.007,0.0,0.0,12995.155,5860.689,1.002
u_slope_integration_cost[28],-0.0,0.003,-0.007,0.006,0.0,0.0,12180.041,5214.786,1.001
u_slope_integration_cost[29],-0.0,0.004,-0.008,0.007,0.0,0.0,9766.075,5159.413,1.001
u_slope_integration_cost[30],0.001,0.004,-0.006,0.008,0.0,0.0,10308.683,5604.147,1.001
u_slope_integration_cost[31],-0.0,0.004,-0.008,0.007,0.0,0.0,10024.742,5496.752,1.0
u_slope_integration_cost[32],0.001,0.004,-0.005,0.009,0.0,0.0,8437.383,5769.414,1.0
u_slope_integration_cost[33],0.001,0.004,-0.006,0.009,0.0,0.0,7766.137,5694.609,1.0
u_slope_integration_cost[34],-0.0,0.004,-0.008,0.006,0.0,0.0,11450.941,5557.015,1.001
u_slope_integration_cost[35],-0.001,0.003,-0.008,0.005,0.0,0.0,9467.569,6251.741,1.001
u_slope_integration_cost[36],0.001,0.004,-0.006,0.009,0.0,0.0,8407.932,5443.209,1.0
u_slope_integration_cost[37],-0.001,0.004,-0.008,0.006,0.0,0.0,9734.545,5882.805,1.001
u_slope_integration_cost[38],0.001,0.004,-0.006,0.009,0.0,0.0,7500.006,5222.782,1.001
u_slope_integration_cost[39],-0.0,0.004,-0.008,0.008,0.0,0.0,11093.337,5186.584,1.001
u_slope_integration_cost[40],0.0,0.004,-0.007,0.008,0.0,0.0,10193.979,5828.063,1.0
u_slope_integration_cost[41],0.0,0.004,-0.007,0.008,0.0,0.0,10523.723,5886.204,1.003
u_slope_integration_cost[42],-0.001,0.004,-0.008,0.006,0.0,0.0,9617.746,5723.042,1.0
u_slope_integration_cost[43],-0.001,0.004,-0.009,0.006,0.0,0.0,8740.647,5351.132,1.001
u_slope_integration_cost[44],0.001,0.004,-0.006,0.009,0.0,0.0,10698.293,5879.72,1.001
u_slope_integration_cost[45],0.001,0.004,-0.007,0.007,0.0,0.0,9795.736,5399.045,1.0
u_slope_integration_cost[46],0.001,0.004,-0.006,0.008,0.0,0.0,9828.769,5747.349,1.001
u_slope_integration_cost[47],-0.002,0.004,-0.01,0.005,0.0,0.0,7912.904,5573.115,1.0
u_slope_integration_cost[48],-0.001,0.004,-0.008,0.006,0.0,0.0,9678.531,6152.729,1.0
u_slope_integration_cost[49],0.001,0.004,-0.007,0.009,0.0,0.0,11296.9,4826.743,1.001
u_slope_integration_cost[50],0.0,0.004,-0.007,0.008,0.0,0.0,8745.567,5562.323,1.001
u_slope_integration_cost[51],-0.001,0.004,-0.008,0.006,0.0,0.0,11564.231,5262.309,1.0
u_slope_integration_cost[52],-0.0,0.004,-0.008,0.007,0.0,0.0,9361.147,5825.4,1.001
u_slope_integration_cost[53],-0.002,0.004,-0.011,0.005,0.0,0.0,6554.177,4936.323,1.0
u_slope_integration_cost[54],0.0,0.004,-0.007,0.009,0.0,0.0,7998.947,4994.632,1.001
u_slope_integration_cost[55],-0.001,0.003,-0.008,0.006,0.0,0.0,10432.394,5002.551,1.0
u_slope_integration_cost[56],-0.0,0.003,-0.008,0.006,0.0,0.0,11071.987,5214.615,1.001
u_slope_integration_cost[57],-0.0,0.004,-0.008,0.006,0.0,0.0,9408.817,5647.505,1.0
u_slope_integration_cost[58],-0.0,0.004,-0.008,0.007,0.0,0.0,10825.921,5731.562,1.001
u_slope_integration_cost[59],-0.002,0.004,-0.01,0.005,0.0,0.0,7515.471,5485.029,1.0
u_slope_integration_cost[60],0.003,0.004,-0.004,0.011,0.0,0.0,4542.376,5088.198,1.0
u_slope_integration_cost[61],-0.0,0.004,-0.008,0.007,0.0,0.0,9753.654,6319.856,1.0
u_slope_integration_cost[62],-0.0,0.004,-0.008,0.007,0.0,0.0,8693.912,6277.095,1.0
u_slope_integration_cost[63],-0.0,0.004,-0.008,0.007,0.0,0.0,10499.958,6366.706,1.001
u_slope_integration_cost[64],-0.001,0.004,-0.009,0.005,0.0,0.0,8592.85,5678.797,1.0
u_slope_integration_cost[65],0.001,0.004,-0.006,0.008,0.0,0.0,9667.42,5587.52,1.0
u_slope_integration_cost[66],0.001,0.004,-0.006,0.008,0.0,0.0,8211.593,5652.303,1.001
u_slope_integration_cost[67],-0.001,0.004,-0.009,0.006,0.0,0.0,6786.147,5171.298,1.0
u_slope_integration_cost[68],0.003,0.004,-0.003,0.011,0.0,0.0,4348.951,6197.392,1.0
u_slope_integration_cost[69],-0.0,0.004,-0.008,0.007,0.0,0.0,10303.533,5953.31,1.0
u_slope_integration_cost[70],0.001,0.004,-0.006,0.009,0.0,0.0,6944.736,6099.577,1.001
u_slope_integration_cost[71],0.0,0.004,-0.006,0.008,0.0,0.0,9680.19,5737.76,1.001
u_slope_integration_cost[72],0.0,0.003,-0.006,0.008,0.0,0.0,8625.729,5491.39,1.001
u_slope_integration_cost[73],0.001,0.004,-0.005,0.009,0.0,0.0,7498.377,5855.618,1.0
u_slope_integration_cost[74],0.001,0.004,-0.006,0.008,0.0,0.0,10403.171,5989.173,1.001
u_slope_integration_cost[75],-0.001,0.004,-0.009,0.006,0.0,0.0,7462.305,5878.118,1.001
u_slope_integration_cost[76],0.0,0.004,-0.007,0.007,0.0,0.0,11433.099,5790.774,1.0
u_slope_integration_cost[77],-0.0,0.004,-0.008,0.007,0.0,0.0,10087.117,5235.983,1.002
u_slope_integration_cost[78],0.0,0.004,-0.007,0.007,0.0,0.0,8848.82,5653.107,1.0
u_slope_integration_cost[79],-0.001,0.004,-0.008,0.007,0.0,0.0,8978.927,5855.531,1.001
u_slope_integration_cost[80],0.001,0.004,-0.006,0.008,0.0,0.0,9564.131,5622.092,1.0
u_slope_integration_cost[81],-0.0,0.003,-0.008,0.006,0.0,0.0,10206.124,5517.279,1.0
u_slope_integration_cost[82],0.0,0.004,-0.007,0.007,0.0,0.0,9717.615,5624.131,1.0
u_slope_integration_cost[83],-0.0,0.003,-0.007,0.007,0.0,0.0,10017.791,6012.644,1.0
u_slope_integration_cost[84],-0.0,0.003,-0.007,0.006,0.0,0.0,11121.824,5399.656,1.001
u_slope_integration_cost[85],-0.0,0.004,-0.008,0.007,0.0,0.0,11014.446,6057.229,1.001
u_slope_integration_cost[86],-0.001,0.004,-0.008,0.006,0.0,0.0,10846.992,5671.078,1.0
u_slope_integration_cost[87],-0.0,0.004,-0.008,0.007,0.0,0.0,10192.646,5614.092,1.001
u_slope_integration_cost[88],0.0,0.004,-0.007,0.007,0.0,0.0,10260.076,5891.766,1.001
u_slope_integration_cost[89],0.0,0.004,-0.007,0.007,0.0,0.0,10570.909,5629.875,1.001
u_slope_integration_cost[90],-0.001,0.004,-0.008,0.007,0.0,0.0,9312.615,5861.561,1.0
u_slope_integration_cost[91],-0.0,0.004,-0.008,0.006,0.0,0.0,12656.541,6122.383,1.0
u_slope_integration_cost[92],0.001,0.004,-0.005,0.009,0.0,0.0,9452.633,5683.262,1.0
u_slope_integration_cost[93],0.0,0.004,-0.006,0.009,0.0,0.0,11947.946,5853.664,1.001
u_slope_integration_cost[94],0.001,0.004,-0.005,0.01,0.0,0.0,6809.672,5602.297,1.0
u_slope_integration_cost[95],0.0,0.004,-0.007,0.007,0.0,0.0,10066.609,5456.427,1.0
u_slope_integration_cost[96],0.001,0.004,-0.006,0.008,0.0,0.0,8715.257,5439.523,1.001
u_slope_integration_cost[97],-0.0,0.004,-0.008,0.007,0.0,0.0,9935.21,5361.936,1.001
u_slope_integration_cost[98],0.002,0.004,-0.004,0.011,0.0,0.0,4700.899,5659.199,1.0
u_slope_integration_cost[99],0.0,0.004,-0.007,0.008,0.0,0.0,10774.172,5774.407,1.0
u_slope_integration_cost[100],0.001,0.004,-0.006,0.009,0.0,0.0,9953.549,5578.122,1.0
u_slope_integration_cost[101],-0.0,0.004,-0.007,0.007,0.0,0.0,9721.893,5706.588,1.001
u_slope_integration_cost[102],0.001,0.004,-0.006,0.008,0.0,0.0,8464.363,5932.612,1.0
u_slope_integration_cost[103],-0.001,0.004,-0.009,0.005,0.0,0.0,6568.391,5824.696,1.0
u_slope_integration_cost[104],-0.0,0.004,-0.008,0.007,0.0,0.0,13042.908,5894.999,1.002
u_slope_integration_cost[105],-0.001,0.004,-0.008,0.006,0.0,0.0,10299.421,6342.581,1.0
u_slope_integration_cost[106],0.0,0.004,-0.007,0.008,0.0,0.0,9617.223,5582.383,1.001
u_slope_integration_cost[107],-0.001,0.004,-0.009,0.005,0.0,0.0,9070.072,5288.078,1.0
u_slope_integration_cost[108],-0.001,0.004,-0.009,0.006,0.0,0.0,8736.789,6061.089,1.001
u_slope_integration_cost[109],-0.001,0.004,-0.009,0.006,0.0,0.0,8398.366,5877.278,1.0
u_slope_integration_cost[110],0.0,0.003,-0.006,0.008,0.0,0.0,10126.587,6313.692,1.0
u_slope_integration_cost[111],-0.001,0.004,-0.008,0.007,0.0,0.0,9245.554,5639.265,1.001
u_slope_integration_cost[112],-0.0,0.004,-0.008,0.006,0.0,0.0,10148.35,6200.127,1.0
u_slope_integration_cost[113],0.0,0.004,-0.007,0.007,0.0,0.0,10938.308,5461.2,1.001
u_slope_integration_cost[114],0.001,0.004,-0.005,0.01,0.0,0.0,9110.206,5216.873,1.001
u_slope_integration_cost[115],0.001,0.004,-0.007,0.008,0.0,0.0,10153.791,5475.923,1.002
u_slope_integration_cost[116],0.001,0.003,-0.006,0.008,0.0,0.0,11273.568,6199.975,1.0
u_slope_integration_cost[117],-0.001,0.004,-0.008,0.007,0.0,0.0,10243.638,5188.054,1.0
u_slope_integration_cost[118],-0.0,0.004,-0.008,0.006,0.0,0.0,10287.76,5552.319,1.0
u_slope_integration_cost[119],-0.001,0.004,-0.01,0.005,0.0,0.0,7852.735,5338.304,1.0
u_slope_integration_cost[120],-0.0,0.004,-0.008,0.007,0.0,0.0,11292.311,5861.779,1.001
u_slope_integration_cost[121],-0.0,0.004,-0.007,0.007,0.0,0.0,8965.569,5334.641,1.001
u_slope_integration_cost[122],-0.001,0.004,-0.009,0.005,0.0,0.0,7976.225,5775.494,1.0
u_slope_integration_cost[123],-0.0,0.004,-0.009,0.006,0.0,0.0,9971.904,5566.31,1.001
u_slope_integration_cost[124],-0.0,0.004,-0.008,0.006,0.0,0.0,10496.919,6100.215,1.0
u_slope_integration_cost[125],0.003,0.004,-0.004,0.011,0.0,0.0,4244.732,5531.851,1.0
u_slope_integration_cost[126],0.001,0.004,-0.007,0.008,0.0,0.0,10726.94,5732.483,1.001
u_slope_integration_cost[127],0.002,0.004,-0.005,0.011,0.0,0.0,5631.16,5399.201,1.001
u_slope_integration_cost[128],0.0,0.004,-0.007,0.008,0.0,0.0,9226.25,5486.433,1.001
u_slope_integration_cost[129],0.0,0.003,-0.007,0.007,0.0,0.0,10673.313,5433.306,1.001
u_slope_integration_cost[130],0.0,0.004,-0.007,0.008,0.0,0.0,14301.161,5223.934,1.0
u_slope_integration_cost[131],-0.0,0.004,-0.008,0.007,0.0,0.0,11234.405,5740.337,1.0
u_slope_integration_cost[132],-0.0,0.003,-0.007,0.007,0.0,0.0,11284.278,5815.167,1.001
u_slope_integration_cost[133],0.0,0.004,-0.007,0.008,0.0,0.0,9720.284,5526.017,1.0
u_slope_integration_cost[134],0.0,0.004,-0.007,0.007,0.0,0.0,10130.109,6053.194,1.001
u_slope_integration_cost[135],-0.0,0.004,-0.007,0.007,0.0,0.0,9945.008,5754.298,1.002
u_slope_integration_cost[136],-0.001,0.004,-0.009,0.005,0.0,0.0,8767.03,6798.842,1.0
u_slope_integration_cost[137],0.001,0.004,-0.006,0.009,0.0,0.0,8575.409,4902.586,1.0
u_slope_integration_cost[138],-0.0,0.004,-0.007,0.008,0.0,0.0,10672.282,5569.875,1.002
u_slope_integration_cost[139],0.001,0.004,-0.005,0.01,0.0,0.0,6618.056,5433.038,1.001
u_slope_integration_cost[140],-0.0,0.004,-0.008,0.007,0.0,0.0,10737.05,5929.163,1.001
u_slope_integration_cost[141],-0.0,0.004,-0.008,0.007,0.0,0.0,9241.034,4892.515,1.0
u_slope_integration_cost[142],-0.001,0.004,-0.009,0.006,0.0,0.0,7016.131,5885.577,1.0
u_slope_integration_cost[143],0.001,0.004,-0.005,0.01,0.0,0.0,7369.232,4884.031,1.0
u_slope_integration_cost[144],-0.0,0.003,-0.007,0.007,0.0,0.0,11406.641,5830.133,1.001
u_slope_integration_cost[145],-0.001,0.004,-0.009,0.006,0.0,0.0,8517.544,5600.781,1.001
u_slope_integration_cost[146],0.0,0.004,-0.007,0.007,0.0,0.0,10851.707,5801.52,1.002
u_slope_integration_cost[147],0.001,0.003,-0.006,0.008,0.0,0.0,8655.476,6229.338,1.0
u_slope_integration_cost[148],-0.0,0.004,-0.008,0.007,0.0,0.0,10460.311,5495.106,1.001
u_slope_integration_cost[149],-0.0,0.003,-0.007,0.007,0.0,0.0,10773.179,5274.579,1.001
u_slope_integration_cost[150],-0.001,0.004,-0.009,0.005,0.0,0.0,7074.118,6159.228,1.001
u_slope_integration_cost[151],0.001,0.004,-0.006,0.009,0.0,0.0,8952.095,5849.705,1.001
u_slope_integration_cost[152],0.0,0.004,-0.007,0.008,0.0,0.0,10420.088,5782.15,1.001
u_slope_integration_cost[153],-0.0,0.004,-0.008,0.008,0.0,0.0,8066.23,5023.19,1.001
u_slope_integration_cost[154],0.001,0.003,-0.005,0.008,0.0,0.0,9358.925,5819.112,1.001
u_slope_integration_cost[155],-0.001,0.004,-0.009,0.006,0.0,0.0,8513.433,5917.938,1.0
u_slope_integration_cost[156],-0.0,0.004,-0.008,0.007,0.0,0.0,10597.643,5460.764,1.001
u_slope_integration_cost[157],0.0,0.004,-0.007,0.008,0.0,0.0,9960.179,5222.267,1.001
u_slope_integration_cost[158],0.0,0.003,-0.007,0.007,0.0,0.0,11057.669,6091.034,1.001
u_slope_integration_cost[159],-0.001,0.004,-0.008,0.006,0.0,0.0,10734.401,5731.715,1.001
