,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
u_slope_gpt2_surprisal[12],0.006,0.009,-0.01,0.023,0.0,0.0,9397.515,5820.743,1.001
u_slope_gpt2_surprisal[13],-0.002,0.011,-0.021,0.02,0.0,0.0,7806.866,6157.203,1.0
u_slope_gpt2_surprisal[14],0.005,0.009,-0.012,0.022,0.0,0.0,7699.96,6073.896,1.001
u_slope_gpt2_surprisal[15],-0.009,0.01,-0.027,0.01,0.0,0.0,6424.999,6201.274,1.0
u_slope_gpt2_surprisal[16],0.005,0.01,-0.015,0.024,0.0,0.0,7592.407,5823.976,1.0
u_slope_gpt2_surprisal[17],0.007,0.009,-0.012,0.024,0.0,0.0,8027.997,5686.601,1.0
u_slope_gpt2_surprisal[18],0.001,0.011,-0.02,0.023,0.0,0.0,7413.29,5489.785,1.0
u_slope_gpt2_surprisal[19],0.003,0.009,-0.013,0.021,0.0,0.0,8530.635,6357.507,1.0
u_slope_gpt2_surprisal[20],0.002,0.009,-0.015,0.019,0.0,0.0,7998.117,6222.207,1.0
u_slope_gpt2_surprisal[21],-0.013,0.009,-0.031,0.004,0.0,0.0,6889.872,5496.551,1.0
u_slope_gpt2_surprisal[22],0.002,0.01,-0.016,0.019,0.0,0.0,8539.454,6146.369,1.0
u_slope_gpt2_surprisal[23],0.008,0.009,-0.008,0.025,0.0,0.0,7556.057,6006.774,1.0
u_slope_gpt2_surprisal[24],-0.004,0.009,-0.021,0.013,0.0,0.0,8402.221,5868.828,1.0
u_slope_gpt2_surprisal[25],-0.001,0.009,-0.018,0.017,0.0,0.0,7540.547,5835.076,1.0
u_slope_gpt2_surprisal[26],-0.004,0.009,-0.02,0.012,0.0,0.0,7233.159,6250.79,1.0
u_slope_gpt2_surprisal[27],-0.002,0.01,-0.021,0.017,0.0,0.0,8226.596,6167.468,1.0
u_slope_gpt2_surprisal[28],0.001,0.009,-0.016,0.019,0.0,0.0,8778.182,6045.906,1.0
u_slope_gpt2_surprisal[29],-0.001,0.009,-0.018,0.016,0.0,0.0,6045.061,5738.428,1.0
u_slope_gpt2_surprisal[30],-0.004,0.01,-0.022,0.014,0.0,0.0,8678.973,6461.853,1.0
u_slope_gpt2_surprisal[31],0.003,0.009,-0.014,0.021,0.0,0.0,8037.413,6190.913,1.0
u_slope_gpt2_surprisal[32],0.004,0.009,-0.012,0.021,0.0,0.0,7221.736,6278.257,1.0
u_slope_gpt2_surprisal[33],-0.005,0.01,-0.024,0.012,0.0,0.0,9520.169,6030.936,1.001
u_slope_gpt2_surprisal[34],-0.006,0.009,-0.025,0.01,0.0,0.0,7579.599,6002.291,1.001
u_slope_gpt2_surprisal[35],0.003,0.008,-0.011,0.019,0.0,0.0,8049.24,5902.882,1.0
u_slope_gpt2_surprisal[36],0.0,0.009,-0.017,0.016,0.0,0.0,8679.817,6124.793,1.001
u_slope_gpt2_surprisal[37],-0.004,0.009,-0.021,0.013,0.0,0.0,9128.36,6216.293,1.001
u_slope_gpt2_surprisal[38],0.003,0.009,-0.015,0.02,0.0,0.0,6935.834,5653.061,1.001
u_slope_gpt2_surprisal[39],-0.001,0.009,-0.018,0.017,0.0,0.0,7534.792,6254.823,1.0
u_slope_gpt2_surprisal[40],-0.003,0.011,-0.025,0.018,0.0,0.0,7523.282,5752.302,1.0
u_slope_gpt2_surprisal[41],-0.001,0.01,-0.019,0.018,0.0,0.0,8107.278,6026.502,1.0
u_slope_gpt2_surprisal[42],-0.0,0.009,-0.018,0.017,0.0,0.0,8127.456,6189.208,1.0
u_slope_gpt2_surprisal[43],0.008,0.01,-0.011,0.026,0.0,0.0,6780.471,5794.92,1.0
u_slope_gpt2_surprisal[44],-0.004,0.009,-0.02,0.014,0.0,0.0,6478.107,5912.035,1.0
u_slope_gpt2_surprisal[45],-0.005,0.009,-0.022,0.012,0.0,0.0,8263.393,6432.274,1.0
u_slope_gpt2_surprisal[46],-0.007,0.01,-0.027,0.01,0.0,0.0,6804.275,5884.625,1.002
u_slope_gpt2_surprisal[47],-0.012,0.009,-0.03,0.005,0.0,0.0,7309.236,5955.941,1.0
u_slope_gpt2_surprisal[48],-0.004,0.01,-0.023,0.013,0.0,0.0,8092.599,6063.156,1.001
u_slope_gpt2_surprisal[49],-0.003,0.01,-0.021,0.015,0.0,0.0,8955.236,6170.515,1.001
u_slope_gpt2_surprisal[50],-0.002,0.009,-0.02,0.015,0.0,0.0,7241.745,5693.24,1.0
u_slope_gpt2_surprisal[51],-0.005,0.009,-0.022,0.011,0.0,0.0,8105.036,6413.504,1.001
u_slope_gpt2_surprisal[52],-0.003,0.009,-0.021,0.014,0.0,0.0,5843.705,5531.159,1.0
u_slope_gpt2_surprisal[53],-0.005,0.009,-0.02,0.013,0.0,0.0,7024.463,6324.199,1.0
u_slope_gpt2_surprisal[54],-0.003,0.011,-0.023,0.017,0.0,0.0,9050.335,6040.437,1.0
u_slope_gpt2_surprisal[55],0.002,0.009,-0.016,0.019,0.0,0.0,7896.632,5837.277,1.0
u_slope_gpt2_surprisal[56],0.001,0.009,-0.016,0.018,0.0,0.0,7728.234,5666.649,1.002
u_slope_gpt2_surprisal[57],0.018,0.009,0.001,0.036,0.0,0.0,6246.882,5400.922,1.0
u_slope_gpt2_surprisal[58],-0.0,0.011,-0.022,0.022,0.0,0.0,8220.12,5805.813,1.0
u_slope_gpt2_surprisal[59],0.003,0.009,-0.014,0.021,0.0,0.0,7206.852,6329.459,1.0
u_slope_gpt2_surprisal[60],-0.006,0.009,-0.024,0.011,0.0,0.0,9884.104,6372.577,1.0
u_slope_gpt2_surprisal[61],0.001,0.011,-0.02,0.022,0.0,0.0,7430.724,5185.924,1.001
u_slope_gpt2_surprisal[62],0.013,0.009,-0.003,0.032,0.0,0.0,6769.103,5985.609,1.0
u_slope_gpt2_surprisal[63],-0.009,0.01,-0.027,0.009,0.0,0.0,7165.56,6331.274,1.001
u_slope_gpt2_surprisal[64],0.002,0.009,-0.015,0.019,0.0,0.0,8468.903,6229.378,1.0
u_slope_gpt2_surprisal[65],0.002,0.009,-0.015,0.02,0.0,0.0,10459.183,5895.162,1.0
u_slope_gpt2_surprisal[66],0.008,0.009,-0.008,0.025,0.0,0.0,7646.104,6459.795,1.001
u_slope_gpt2_surprisal[67],-0.009,0.009,-0.026,0.009,0.0,0.0,5491.746,5763.134,1.0
u_slope_gpt2_surprisal[68],0.004,0.008,-0.01,0.018,0.0,0.0,7111.937,5961.322,1.0
u_slope_gpt2_surprisal[69],-0.002,0.011,-0.021,0.019,0.0,0.0,8117.567,6404.475,1.0
u_slope_gpt2_surprisal[70],-0.001,0.01,-0.019,0.017,0.0,0.0,8222.045,5933.716,1.001
u_slope_gpt2_surprisal[71],0.001,0.008,-0.015,0.016,0.0,0.0,8743.773,6464.408,1.001
u_slope_gpt2_surprisal[72],-0.006,0.009,-0.024,0.012,0.0,0.0,7463.095,5023.753,1.001
u_slope_gpt2_surprisal[73],-0.002,0.008,-0.017,0.013,0.0,0.0,6937.873,5744.833,1.001
u_slope_gpt2_surprisal[74],-0.003,0.008,-0.017,0.012,0.0,0.0,8576.517,6322.871,1.0
u_slope_gpt2_surprisal[75],0.007,0.01,-0.012,0.025,0.0,0.0,6878.169,6277.208,1.0
u_slope_gpt2_surprisal[76],0.003,0.009,-0.014,0.02,0.0,0.0,7645.344,6083.931,1.001
u_slope_gpt2_surprisal[77],-0.003,0.009,-0.019,0.015,0.0,0.0,7085.907,5949.607,1.0
u_slope_gpt2_surprisal[78],0.002,0.01,-0.016,0.02,0.0,0.0,7257.273,5743.199,1.001
u_slope_gpt2_surprisal[79],-0.001,0.01,-0.02,0.018,0.0,0.0,7870.74,6699.288,1.0
u_slope_gpt2_surprisal[80],0.004,0.009,-0.013,0.02,0.0,0.0,6593.058,6095.885,1.001
u_slope_gpt2_surprisal[81],-0.001,0.009,-0.019,0.016,0.0,0.0,9279.006,6404.186,1.0
u_slope_gpt2_surprisal[82],0.006,0.009,-0.011,0.024,0.0,0.0,7429.37,6137.34,1.0
u_slope_gpt2_surprisal[83],-0.018,0.008,-0.035,-0.003,0.0,0.0,6270.089,5100.95,1.0
u_slope_gpt2_surprisal[84],-0.001,0.008,-0.015,0.014,0.0,0.0,8397.265,5712.043,1.0
u_slope_gpt2_surprisal[85],0.003,0.009,-0.013,0.02,0.0,0.0,8838.791,6408.373,1.001
u_slope_gpt2_surprisal[86],0.001,0.009,-0.015,0.017,0.0,0.0,10253.844,6106.717,1.0
u_slope_gpt2_surprisal[87],-0.002,0.009,-0.019,0.014,0.0,0.0,10166.67,6403.368,1.0
u_slope_gpt2_surprisal[88],-0.007,0.01,-0.025,0.012,0.0,0.0,7645.242,6291.807,1.0
u_slope_gpt2_surprisal[89],-0.004,0.011,-0.025,0.019,0.0,0.0,7886.542,6003.043,1.0
u_slope_gpt2_surprisal[90],-0.001,0.009,-0.017,0.016,0.0,0.0,7547.472,6228.31,1.001
u_slope_gpt2_surprisal[91],0.001,0.009,-0.017,0.018,0.0,0.0,7738.951,5866.283,1.001
u_slope_gpt2_surprisal[92],-0.003,0.009,-0.02,0.015,0.0,0.0,8418.766,6393.233,1.0
u_slope_gpt2_surprisal[93],0.002,0.008,-0.014,0.017,0.0,0.0,8238.996,5892.363,1.001
u_slope_gpt2_surprisal[94],-0.001,0.011,-0.023,0.018,0.0,0.0,8464.107,6030.722,1.0
u_slope_gpt2_surprisal[95],-0.0,0.009,-0.018,0.016,0.0,0.0,8627.114,6052.76,1.0
u_slope_gpt2_surprisal[96],-0.001,0.008,-0.017,0.015,0.0,0.0,8177.309,6314.666,1.0
u_slope_gpt2_surprisal[97],0.002,0.009,-0.015,0.019,0.0,0.0,9073.931,6053.585,1.001
u_slope_gpt2_surprisal[98],-0.0,0.008,-0.017,0.015,0.0,0.0,9812.145,5789.295,1.0
u_slope_gpt2_surprisal[99],0.006,0.009,-0.01,0.022,0.0,0.0,7881.338,5836.051,1.0
u_slope_gpt2_surprisal[100],-0.005,0.01,-0.024,0.013,0.0,0.0,7829.761,6247.17,1.0
u_slope_gpt2_surprisal[101],-0.008,0.011,-0.027,0.013,0.0,0.0,6381.146,5950.926,1.001
u_slope_gpt2_surprisal[102],0.001,0.009,-0.015,0.019,0.0,0.0,7671.76,5908.037,1.0
u_slope_gpt2_surprisal[103],0.009,0.009,-0.009,0.026,0.0,0.0,8802.272,5979.582,1.0
u_slope_gpt2_surprisal[104],0.005,0.008,-0.01,0.02,0.0,0.0,7296.123,6046.914,1.0
u_slope_gpt2_surprisal[105],-0.004,0.009,-0.022,0.014,0.0,0.0,7565.478,5869.37,1.0
u_slope_gpt2_surprisal[106],-0.009,0.01,-0.029,0.009,0.0,0.0,7010.633,6226.658,1.001
u_slope_gpt2_surprisal[107],-0.001,0.01,-0.019,0.018,0.0,0.0,8501.23,6169.347,1.0
u_slope_gpt2_surprisal[108],0.004,0.009,-0.013,0.02,0.0,0.0,8140.542,6009.366,1.0
u_slope_gpt2_surprisal[109],0.024,0.01,0.005,0.044,0.0,0.0,5081.817,5035.006,1.0
u_slope_gpt2_surprisal[110],-0.001,0.008,-0.017,0.014,0.0,0.0,7244.725,6051.124,1.001
u_slope_gpt2_surprisal[111],0.007,0.008,-0.007,0.022,0.0,0.0,7010.692,5732.73,1.001
u_slope_gpt2_surprisal[112],-0.002,0.009,-0.019,0.016,0.0,0.0,8345.738,6483.791,1.0
u_slope_gpt2_surprisal[113],-0.004,0.009,-0.02,0.012,0.0,0.0,8190.036,5861.011,1.001
u_slope_gpt2_surprisal[114],-0.003,0.009,-0.02,0.014,0.0,0.0,8877.858,6430.869,1.0
u_slope_gpt2_surprisal[115],0.015,0.01,-0.004,0.033,0.0,0.0,5903.596,5667.065,1.0
u_slope_gpt2_surprisal[116],0.0,0.009,-0.017,0.018,0.0,0.0,8230.949,5430.361,1.0
u_slope_gpt2_surprisal[117],0.002,0.008,-0.013,0.018,0.0,0.0,7529.272,6540.756,1.0
u_slope_gpt2_surprisal[118],0.002,0.009,-0.014,0.018,0.0,0.0,9686.37,5771.665,1.0
u_slope_gpt2_surprisal[119],-0.002,0.009,-0.019,0.015,0.0,0.0,8016.637,6115.824,1.001
u_slope_gpt2_surprisal[120],0.001,0.009,-0.016,0.018,0.0,0.0,6914.793,5813.054,1.0
u_slope_gpt2_surprisal[121],-0.009,0.009,-0.026,0.008,0.0,0.0,6698.579,5837.252,1.0
u_slope_gpt2_surprisal[122],0.009,0.009,-0.007,0.025,0.0,0.0,7878.432,5676.012,1.0
u_slope_gpt2_surprisal[123],-0.005,0.007,-0.02,0.008,0.0,0.0,8656.989,5867.951,1.001
u_slope_gpt2_surprisal[124],-0.003,0.01,-0.021,0.014,0.0,0.0,7659.141,5533.741,1.0
u_slope_gpt2_surprisal[125],0.017,0.01,-0.001,0.035,0.0,0.0,6012.464,5505.635,1.0
u_slope_gpt2_surprisal[126],-0.012,0.01,-0.03,0.006,0.0,0.0,6529.363,5693.306,1.0
u_slope_gpt2_surprisal[127],-0.001,0.01,-0.02,0.017,0.0,0.0,7091.615,5984.916,1.0
u_slope_gpt2_surprisal[128],0.017,0.009,0.0,0.034,0.0,0.0,5902.213,5779.562,1.0
u_slope_gpt2_surprisal[129],0.002,0.009,-0.015,0.02,0.0,0.0,7219.543,5865.699,1.0
u_slope_gpt2_surprisal[130],0.013,0.009,-0.004,0.03,0.0,0.0,7474.024,5503.829,1.001
u_slope_gpt2_surprisal[131],-0.002,0.011,-0.023,0.018,0.0,0.0,7985.216,6094.641,1.0
u_slope_gpt2_surprisal[132],0.0,0.011,-0.021,0.021,0.0,0.0,7869.851,6414.261,1.0
u_slope_gpt2_surprisal[133],0.005,0.009,-0.012,0.022,0.0,0.0,7208.855,5814.469,1.0
u_slope_gpt2_surprisal[134],-0.001,0.01,-0.02,0.017,0.0,0.0,8942.858,6273.801,1.0
u_slope_gpt2_surprisal[135],-0.007,0.009,-0.024,0.011,0.0,0.0,7856.323,6284.29,1.001
u_slope_gpt2_surprisal[136],0.018,0.009,0.0,0.036,0.0,0.0,5696.353,5762.633,1.001
u_slope_gpt2_surprisal[137],-0.004,0.008,-0.018,0.011,0.0,0.0,7632.704,5972.928,1.0
u_slope_gpt2_surprisal[138],0.001,0.009,-0.016,0.018,0.0,0.0,8420.449,6070.942,1.0
u_slope_gpt2_surprisal[139],0.0,0.01,-0.019,0.02,0.0,0.0,8348.662,5841.542,1.0
u_slope_gpt2_surprisal[140],0.004,0.009,-0.013,0.021,0.0,0.0,6454.243,5970.506,1.0
u_slope_gpt2_surprisal[141],-0.0,0.011,-0.022,0.02,0.0,0.0,8409.447,6340.455,1.0
u_slope_gpt2_surprisal[142],-0.002,0.01,-0.021,0.016,0.0,0.0,9221.46,6352.958,1.0
u_slope_gpt2_surprisal[143],0.006,0.009,-0.011,0.024,0.0,0.0,7770.887,6110.812,1.0
u_slope_gpt2_surprisal[144],0.002,0.008,-0.013,0.019,0.0,0.0,9548.604,5823.089,1.001
u_slope_gpt2_surprisal[145],-0.002,0.009,-0.02,0.015,0.0,0.0,8651.966,6179.715,1.0
u_slope_gpt2_surprisal[146],-0.002,0.009,-0.019,0.014,0.0,0.0,7375.294,5706.014,1.001
u_slope_gpt2_surprisal[147],-0.007,0.009,-0.024,0.01,0.0,0.0,9467.107,6472.338,1.0
u_slope_gpt2_surprisal[148],0.001,0.007,-0.013,0.015,0.0,0.0,7006.095,5923.936,1.001
u_slope_gpt2_surprisal[149],-0.004,0.009,-0.021,0.014,0.0,0.0,8184.874,6636.757,1.0
u_slope_gpt2_surprisal[150],-0.003,0.009,-0.022,0.014,0.0,0.0,8195.313,6168.686,1.0
u_slope_gpt2_surprisal[151],0.002,0.008,-0.012,0.018,0.0,0.0,8141.42,6404.076,1.001
u_slope_gpt2_surprisal[152],-0.005,0.01,-0.024,0.013,0.0,0.0,7126.347,5662.12,1.0
u_slope_gpt2_surprisal[153],0.021,0.01,0.003,0.04,0.0,0.0,5238.612,4829.744,1.001
u_slope_gpt2_surprisal[154],-0.001,0.011,-0.023,0.02,0.0,0.0,7381.317,5835.719,1.0
u_slope_gpt2_surprisal[155],-0.004,0.008,-0.02,0.01,0.0,0.0,9224.019,6026.27,1.0
u_slope_gpt2_surprisal[156],-0.001,0.009,-0.017,0.017,0.0,0.0,9184.48,6158.793,1.0
u_slope_gpt2_surprisal[157],-0.003,0.009,-0.021,0.013,0.0,0.0,8174.15,6125.899,1.001
u_slope_gpt2_surprisal[158],0.001,0.009,-0.016,0.018,0.0,0.0,8831.304,6337.171,1.0
u_slope_gpt2_surprisal[159],0.004,0.008,-0.01,0.019,0.0,0.0,7539.328,5935.497,1.0
u_slope_gpt2_surprisal[160],-0.002,0.009,-0.02,0.015,0.0,0.0,9433.992,5925.585,1.001
u_slope_gpt2_surprisal[161],0.01,0.009,-0.006,0.027,0.0,0.0,7715.106,6229.741,1.0
u_slope_gpt2_surprisal[162],0.001,0.011,-0.02,0.022,0.0,0.0,7926.572,5878.954,1.0
u_slope_gpt2_surprisal[163],0.001,0.01,-0.016,0.02,0.0,0.0,7649.493,6256.886,1.0
u_slope_gpt2_surprisal[164],-0.003,0.009,-0.02,0.014,0.0,0.0,5804.856,5919.748,1.0
u_slope_gpt2_surprisal[165],0.001,0.01,-0.017,0.02,0.0,0.0,8671.099,6368.004,1.0
u_slope_gpt2_surprisal[166],-0.007,0.008,-0.022,0.008,0.0,0.0,8181.937,5876.094,1.0
u_slope_gpt2_surprisal[167],0.015,0.011,-0.004,0.035,0.0,0.0,6657.979,6059.677,1.001
u_slope_gpt2_surprisal[168],0.004,0.009,-0.013,0.022,0.0,0.0,9043.409,5803.174,1.0
u_slope_gpt2_surprisal[169],0.005,0.008,-0.011,0.021,0.0,0.0,7957.248,6183.209,1.0
u_slope_gpt2_surprisal[170],0.011,0.009,-0.006,0.029,0.0,0.0,6461.79,5901.346,1.0
u_slope_gpt2_surprisal[171],0.002,0.009,-0.015,0.019,0.0,0.0,6800.881,6359.845,1.001
u_slope_gpt2_surprisal[172],0.002,0.009,-0.015,0.019,0.0,0.0,9843.04,6385.806,1.001
u_slope_gpt2_surprisal[173],-0.001,0.009,-0.018,0.016,0.0,0.0,7091.12,5672.712,1.0
u_slope_gpt2_surprisal[174],0.004,0.009,-0.012,0.022,0.0,0.0,8204.854,5715.565,1.0
u_slope_gpt2_surprisal[175],-0.007,0.009,-0.024,0.01,0.0,0.0,9133.216,5493.981,1.0
u_slope_gpt2_surprisal[176],-0.006,0.009,-0.024,0.011,0.0,0.0,6157.389,5984.02,1.0
u_slope_gpt2_surprisal[177],-0.009,0.01,-0.029,0.01,0.0,0.0,6224.926,5499.194,1.0
u_slope_gpt2_surprisal[178],-0.003,0.011,-0.024,0.017,0.0,0.0,9078.737,6008.572,1.001
u_slope_gpt2_surprisal[179],0.006,0.009,-0.011,0.024,0.0,0.0,7128.481,6133.799,1.0
