,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
u0[67],-0.121,0.025,-0.168,-0.075,0.003,0.001,74.16,294.572,1.046
u0[68],0.226,0.022,0.185,0.266,0.003,0.001,54.366,172.485,1.066
u0[69],-0.114,0.038,-0.182,-0.042,0.003,0.001,158.781,967.356,1.023
u0[70],-0.417,0.024,-0.461,-0.373,0.003,0.001,65.774,247.703,1.053
u0[71],0.321,0.024,0.276,0.369,0.003,0.001,67.666,250.622,1.053
u0[72],-0.146,0.024,-0.189,-0.101,0.003,0.001,64.275,239.371,1.055
u0[73],-0.201,0.022,-0.242,-0.16,0.003,0.001,57.084,172.88,1.063
u0[74],-0.184,0.022,-0.227,-0.146,0.003,0.001,52.728,125.931,1.069
u0[75],0.125,0.031,0.064,0.179,0.003,0.001,114.031,629.666,1.032
u0[76],0.247,0.023,0.203,0.29,0.003,0.001,62.003,221.381,1.059
u0[77],-0.16,0.025,-0.209,-0.114,0.003,0.001,74.128,283.857,1.048
u0[78],0.007,0.025,-0.039,0.055,0.003,0.001,69.738,224.127,1.051
u0[79],0.123,0.025,0.074,0.167,0.003,0.001,71.453,270.161,1.051
u0[80],0.085,0.024,0.041,0.131,0.003,0.001,67.867,218.08,1.052
u0[81],0.017,0.024,-0.029,0.061,0.003,0.001,65.664,241.174,1.055
u0[82],-0.249,0.024,-0.296,-0.206,0.003,0.001,66.934,230.621,1.054
u0[83],-0.007,0.022,-0.048,0.031,0.003,0.001,53.642,172.353,1.067
u0[84],-0.052,0.022,-0.094,-0.014,0.003,0.001,52.302,158.73,1.072
u0[85],0.25,0.024,0.205,0.294,0.003,0.001,67.556,241.4,1.05
u0[86],-0.376,0.025,-0.426,-0.332,0.003,0.001,73.486,294.682,1.048
u0[87],-0.053,0.024,-0.102,-0.01,0.003,0.001,66.564,229.024,1.051
u0[88],-0.253,0.024,-0.299,-0.209,0.003,0.001,66.127,261.879,1.054
u0[89],0.162,0.024,0.116,0.204,0.003,0.001,67.568,235.697,1.052
u0[90],0.159,0.024,0.114,0.203,0.003,0.001,62.365,247.29,1.058
u0[91],0.138,0.025,0.09,0.183,0.003,0.001,70.923,302.674,1.05
u0[92],0.353,0.024,0.308,0.397,0.003,0.001,67.383,229.004,1.053
u0[93],0.101,0.043,0.015,0.179,0.003,0.0,245.806,1556.734,1.014
u0[94],-0.369,0.024,-0.416,-0.325,0.003,0.001,68.311,248.889,1.052
u0[95],-0.325,0.023,-0.373,-0.285,0.003,0.001,64.535,206.068,1.056
u0[96],0.335,0.023,0.289,0.377,0.003,0.001,65.291,188.074,1.054
u0[97],0.058,0.024,0.011,0.101,0.003,0.001,64.963,189.145,1.053
u0[98],0.103,0.024,0.059,0.148,0.003,0.001,63.295,213.426,1.057
u0[99],0.147,0.024,0.101,0.19,0.003,0.001,65.796,243.919,1.057
u0[100],-0.071,0.034,-0.136,-0.008,0.003,0.001,137.785,640.024,1.022
u0[101],-0.073,0.025,-0.119,-0.027,0.003,0.001,66.243,243.419,1.055
u0[102],-0.238,0.025,-0.286,-0.193,0.003,0.001,74.175,260.308,1.048
u0[103],-0.031,0.022,-0.073,0.009,0.003,0.001,56.088,213.153,1.064
u0[104],-0.259,0.023,-0.306,-0.217,0.003,0.001,62.78,216.109,1.058
u0[105],-0.007,0.03,-0.068,0.047,0.003,0.001,103.583,505.328,1.036
u0[106],-0.444,0.033,-0.507,-0.383,0.003,0.001,137.04,650.283,1.025
u0[107],0.038,0.024,-0.006,0.084,0.003,0.001,65.406,240.661,1.054
u0[108],0.06,0.025,0.016,0.109,0.003,0.001,69.599,264.26,1.053
u0[109],-0.055,0.024,-0.101,-0.011,0.003,0.001,65.358,218.438,1.055
u0[110],0.388,0.022,0.345,0.427,0.003,0.001,56.523,205.445,1.063
u0[111],-0.191,0.027,-0.243,-0.142,0.003,0.001,83.419,408.006,1.044
u0[112],0.158,0.024,0.113,0.202,0.003,0.001,64.425,219.826,1.055
u0[113],0.189,0.024,0.143,0.232,0.003,0.001,65.552,223.825,1.056
u0[114],0.475,0.024,0.427,0.517,0.003,0.001,66.111,237.838,1.052
u0[115],0.046,0.024,0.002,0.09,0.003,0.001,67.07,262.577,1.053
