,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
u_slope_raw_gpt2_surprisal[86],0.123,0.782,-1.385,1.582,0.007,0.01,14031.748,5681.932,1.002
u_slope_raw_gpt2_surprisal[87],-0.116,0.751,-1.508,1.324,0.007,0.009,12769.714,5559.504,1.002
u_slope_raw_gpt2_surprisal[88],0.016,0.796,-1.441,1.586,0.006,0.01,15734.396,5792.425,1.001
u_slope_raw_gpt2_surprisal[89],0.897,0.725,-0.481,2.234,0.006,0.009,15238.811,6021.262,1.001
u_slope_raw_gpt2_surprisal[90],0.742,0.8,-0.788,2.222,0.007,0.01,15066.49,5831.976,1.0
u_slope_raw_gpt2_surprisal[91],-0.222,0.788,-1.724,1.191,0.007,0.01,14277.303,5704.691,1.001
u_slope_raw_gpt2_surprisal[92],-0.463,0.718,-1.853,0.876,0.006,0.009,15033.576,5635.642,1.0
u_slope_raw_gpt2_surprisal[93],0.266,0.949,-1.525,1.99,0.008,0.013,14094.384,5359.158,1.001
u_slope_raw_gpt2_surprisal[94],-0.284,0.722,-1.651,1.064,0.006,0.009,15153.134,5815.08,1.001
u_slope_raw_gpt2_surprisal[95],0.546,0.736,-0.865,1.901,0.006,0.009,15190.056,6148.183,1.001
u_slope_raw_gpt2_surprisal[96],0.566,0.8,-0.939,2.079,0.006,0.01,15669.079,5373.484,1.0
u_slope_raw_gpt2_surprisal[97],-0.969,0.733,-2.361,0.391,0.006,0.009,16318.813,6333.33,1.001
u_slope_raw_gpt2_surprisal[98],-0.308,0.694,-1.678,0.92,0.006,0.009,14282.577,5643.843,1.001
u_slope_raw_gpt2_surprisal[99],-0.096,0.771,-1.542,1.34,0.006,0.01,15649.899,5291.211,1.0
u_slope_raw_gpt2_surprisal[100],-0.22,0.976,-2.023,1.599,0.008,0.013,16160.167,5181.545,1.0
u_slope_raw_gpt2_surprisal[101],0.338,0.748,-1.085,1.745,0.006,0.009,13561.384,5528.722,1.001
u_slope_raw_gpt2_surprisal[102],-0.187,0.833,-1.708,1.405,0.007,0.011,15550.026,5538.705,1.001
u_slope_raw_gpt2_surprisal[103],-0.292,0.698,-1.552,1.058,0.006,0.01,15672.406,5240.416,1.002
u_slope_raw_gpt2_surprisal[104],-0.767,0.752,-2.253,0.615,0.006,0.009,14245.566,5957.6,1.002
u_slope_raw_gpt2_surprisal[105],-0.66,0.848,-2.201,0.938,0.007,0.011,14509.98,5899.72,1.0
u_slope_raw_gpt2_surprisal[106],-0.071,0.9,-1.722,1.609,0.007,0.012,14976.581,5941.101,1.002
u_slope_raw_gpt2_surprisal[107],0.519,0.722,-0.825,1.907,0.006,0.009,15106.329,5684.447,1.001
u_slope_raw_gpt2_surprisal[108],-0.737,0.771,-2.153,0.724,0.006,0.011,15661.267,5580.909,1.001
u_slope_raw_gpt2_surprisal[109],-0.733,0.729,-2.108,0.622,0.006,0.009,14196.438,5800.772,1.0
u_slope_raw_gpt2_surprisal[110],0.389,0.668,-0.9,1.605,0.006,0.008,13682.406,6031.109,1.0
u_slope_raw_gpt2_surprisal[111],-0.711,0.871,-2.241,0.978,0.007,0.011,16637.826,5412.124,1.001
u_slope_raw_gpt2_surprisal[112],0.187,0.728,-1.139,1.612,0.006,0.01,14136.327,5344.886,1.0
u_slope_raw_gpt2_surprisal[113],1.595,0.669,0.385,2.87,0.006,0.009,14457.233,5512.64,1.001
u_slope_raw_gpt2_surprisal[114],1.701,0.81,0.113,3.153,0.006,0.011,16871.769,5258.324,1.0
u_slope_raw_gpt2_surprisal[115],-0.362,0.758,-1.805,1.027,0.006,0.01,15119.413,5199.948,1.001
u_slope_raw_gpt2_surprisal[116],-0.972,0.669,-2.203,0.299,0.005,0.008,15709.004,6115.611,1.0
u_slope_raw_gpt2_surprisal[117],1.072,0.721,-0.303,2.396,0.006,0.01,13341.294,4965.875,1.001
u_slope_raw_gpt2_surprisal[118],-0.496,0.803,-1.996,1.019,0.007,0.01,14582.451,5925.365,1.0
u_slope_raw_gpt2_surprisal[119],-0.033,0.764,-1.402,1.445,0.006,0.01,14328.411,5569.628,1.001
u_slope_raw_gpt2_surprisal[120],-0.783,0.763,-2.205,0.64,0.007,0.01,13700.399,5818.811,1.001
u_slope_raw_gpt2_surprisal[121],-0.094,0.742,-1.432,1.32,0.006,0.009,14865.759,5897.203,1.001
u_slope_raw_gpt2_surprisal[122],-0.292,0.644,-1.515,0.905,0.006,0.009,13082.963,5260.792,1.0
u_slope_raw_gpt2_surprisal[123],0.219,0.766,-1.229,1.655,0.007,0.01,12190.467,5776.745,1.0
u_slope_raw_gpt2_surprisal[124],0.813,0.77,-0.639,2.215,0.006,0.009,15504.616,5843.701,1.001
u_slope_raw_gpt2_surprisal[125],-0.032,0.807,-1.586,1.453,0.006,0.011,17787.574,5860.439,1.001
u_slope_raw_gpt2_surprisal[126],-0.689,0.841,-2.208,0.971,0.007,0.011,15268.288,5408.232,1.0
u_slope_raw_gpt2_surprisal[127],2.023,0.711,0.726,3.387,0.005,0.009,17555.132,5571.99,1.001
u_slope_raw_gpt2_surprisal[128],0.653,0.792,-0.941,2.049,0.006,0.011,17288.61,5498.663,1.0
u_slope_raw_gpt2_surprisal[129],0.503,0.748,-0.895,1.934,0.006,0.01,15012.285,5470.272,1.0
u_slope_raw_gpt2_surprisal[130],-0.336,0.966,-2.178,1.474,0.008,0.013,14453.854,5515.395,1.002
u_slope_raw_gpt2_surprisal[131],0.03,1.015,-1.89,1.914,0.008,0.013,16536.266,5670.89,1.001
u_slope_raw_gpt2_surprisal[132],0.279,0.731,-1.093,1.645,0.006,0.009,13606.752,5351.642,1.0
u_slope_raw_gpt2_surprisal[133],1.585,0.82,0.188,3.352,0.006,0.011,16417.733,5769.272,1.0
u_slope_raw_gpt2_surprisal[134],-0.068,0.813,-1.556,1.494,0.007,0.01,13610.667,5879.793,1.001
u_slope_raw_gpt2_surprisal[135],0.141,0.749,-1.333,1.503,0.007,0.01,11556.204,5446.443,1.001
u_slope_raw_gpt2_surprisal[136],0.066,0.655,-1.189,1.283,0.006,0.009,12489.217,5419.891,1.001
u_slope_raw_gpt2_surprisal[137],-0.588,0.707,-1.917,0.764,0.006,0.01,13026.553,5015.91,1.0
u_slope_raw_gpt2_surprisal[138],0.44,0.922,-1.281,2.22,0.007,0.013,17126.745,5561.442,1.002
u_slope_raw_gpt2_surprisal[139],0.28,0.827,-1.345,1.753,0.007,0.011,14660.598,5657.784,1.0
u_slope_raw_gpt2_surprisal[140],-0.152,0.991,-1.993,1.702,0.008,0.013,15687.266,5391.704,1.0
u_slope_raw_gpt2_surprisal[141],0.143,0.786,-1.366,1.638,0.006,0.01,17051.236,6076.094,1.001
u_slope_raw_gpt2_surprisal[142],-1.422,0.817,-2.937,0.141,0.007,0.011,14299.854,5516.984,1.001
u_slope_raw_gpt2_surprisal[143],0.486,0.706,-0.798,1.812,0.006,0.009,13982.961,5949.31,1.001
u_slope_raw_gpt2_surprisal[144],0.002,0.767,-1.472,1.415,0.006,0.009,15534.799,6487.738,1.0
u_slope_raw_gpt2_surprisal[145],-0.762,0.735,-2.113,0.642,0.006,0.01,14899.392,5107.796,1.001
u_slope_raw_gpt2_surprisal[146],0.812,0.806,-0.753,2.265,0.007,0.01,13828.172,5870.101,1.0
u_slope_raw_gpt2_surprisal[147],0.074,0.634,-1.094,1.282,0.005,0.008,14802.442,6177.672,1.0
u_slope_raw_gpt2_surprisal[148],-0.209,0.789,-1.614,1.308,0.006,0.011,15191.532,5678.65,1.001
u_slope_raw_gpt2_surprisal[149],-0.699,0.809,-2.246,0.805,0.007,0.01,13701.795,5683.374,1.0
u_slope_raw_gpt2_surprisal[150],-1.379,0.698,-2.659,-0.029,0.006,0.009,14254.769,6059.3,1.0
u_slope_raw_gpt2_surprisal[151],-0.181,0.765,-1.651,1.222,0.007,0.009,13759.414,5878.034,1.001
u_slope_raw_gpt2_surprisal[152],0.787,0.786,-0.694,2.249,0.006,0.01,14988.861,5581.881,1.001
u_slope_raw_gpt2_surprisal[153],-0.05,1.006,-1.885,1.869,0.009,0.013,11921.682,5321.991,1.0
u_slope_raw_gpt2_surprisal[154],-0.235,0.649,-1.467,0.965,0.005,0.008,15626.29,5858.87,1.0
u_slope_raw_gpt2_surprisal[155],0.327,0.768,-1.149,1.716,0.007,0.01,13938.625,5766.592,1.001
u_slope_raw_gpt2_surprisal[156],-0.209,0.809,-1.763,1.278,0.006,0.011,17435.689,5096.476,1.001
u_slope_raw_gpt2_surprisal[157],-0.352,0.738,-1.663,1.111,0.006,0.01,15650.033,5709.489,1.0
u_slope_raw_gpt2_surprisal[158],-0.688,0.658,-1.887,0.597,0.006,0.009,13020.477,5525.71,1.0
u_slope_raw_gpt2_surprisal[159],-0.049,0.766,-1.449,1.417,0.006,0.01,14339.488,5733.37,1.001
u_slope_raw_gpt2_surprisal[160],0.645,0.749,-0.759,2.086,0.006,0.01,13966.198,5430.564,1.001
u_slope_raw_gpt2_surprisal[161],0.13,0.972,-1.72,1.92,0.008,0.013,14976.772,5386.761,1.0
u_slope_raw_gpt2_surprisal[162],-0.402,0.849,-2.161,1.098,0.007,0.012,16409.065,5048.792,1.0
u_slope_raw_gpt2_surprisal[163],-0.96,0.841,-2.531,0.597,0.007,0.011,15751.958,5555.009,1.002
u_slope_raw_gpt2_surprisal[164],-0.046,0.846,-1.577,1.588,0.006,0.011,17770.962,5783.705,1.001
u_slope_raw_gpt2_surprisal[165],-1.183,0.681,-2.534,0.039,0.006,0.009,15024.03,5635.74,1.001
u_slope_raw_gpt2_surprisal[166],2.605,0.784,1.091,4.05,0.007,0.01,13301.309,5390.22,1.0
u_slope_raw_gpt2_surprisal[167],0.933,0.818,-0.591,2.48,0.007,0.011,14061.047,5790.271,1.002
u_slope_raw_gpt2_surprisal[168],0.217,0.735,-1.142,1.621,0.006,0.009,14627.768,5896.613,1.0
u_slope_raw_gpt2_surprisal[169],0.224,0.823,-1.267,1.815,0.006,0.01,16237.072,6158.315,1.001
u_slope_raw_gpt2_surprisal[170],0.038,0.779,-1.404,1.504,0.007,0.009,13850.562,5423.455,1.001
u_slope_raw_gpt2_surprisal[171],1.313,0.719,-0.053,2.629,0.006,0.009,15453.371,5708.755,1.001
u_slope_raw_gpt2_surprisal[172],-0.431,0.691,-1.684,0.889,0.006,0.009,13678.36,5547.02,1.0
u_slope_raw_gpt2_surprisal[173],-0.071,0.767,-1.558,1.34,0.006,0.01,14372.142,5354.784,1.003
u_slope_raw_gpt2_surprisal[174],-0.25,0.733,-1.672,1.105,0.006,0.01,14037.305,5374.739,1.001
u_slope_raw_gpt2_surprisal[175],-0.304,0.829,-1.89,1.201,0.007,0.01,13926.821,5829.725,1.0
u_slope_raw_gpt2_surprisal[176],-0.303,0.828,-1.865,1.246,0.007,0.011,16177.912,6044.233,1.001
u_slope_raw_gpt2_surprisal[177],-0.09,0.944,-1.872,1.658,0.008,0.012,12965.897,5768.059,1.0
u_slope_raw_gpt2_surprisal[178],0.907,0.765,-0.47,2.381,0.006,0.009,16090.837,5834.737,1.001
u_slope_raw_integration_cost[0],0.015,0.992,-1.873,1.859,0.008,0.013,17271.539,4882.33,1.002
u_slope_raw_integration_cost[1],0.172,0.929,-1.526,1.988,0.008,0.012,12800.679,5197.319,1.0
u_slope_raw_integration_cost[2],0.002,0.978,-1.893,1.792,0.008,0.013,14760.844,5427.728,1.001
u_slope_raw_integration_cost[3],-0.209,0.964,-2.042,1.55,0.008,0.012,13638.224,5734.713,1.002
u_slope_raw_integration_cost[4],0.017,0.966,-1.762,1.875,0.008,0.013,13886.361,5631.666,1.0
u_slope_raw_integration_cost[5],0.053,0.977,-1.761,1.92,0.008,0.012,14859.297,5892.637,1.0
u_slope_raw_integration_cost[6],-0.029,0.987,-1.837,1.862,0.009,0.013,12721.316,5566.097,1.0
u_slope_raw_integration_cost[7],0.019,0.955,-1.74,1.877,0.008,0.012,13546.416,5658.978,1.0
u_slope_raw_integration_cost[8],-0.188,0.971,-1.967,1.743,0.008,0.013,15091.152,5389.22,1.0
u_slope_raw_integration_cost[9],0.012,1.005,-1.843,1.956,0.008,0.013,14388.73,5868.048,1.0
u_slope_raw_integration_cost[10],0.165,0.971,-1.734,1.884,0.008,0.013,15829.91,5445.321,1.0
u_slope_raw_integration_cost[11],0.088,0.97,-1.722,1.901,0.008,0.013,15131.456,5592.705,1.0
u_slope_raw_integration_cost[12],0.069,0.978,-1.732,1.947,0.008,0.014,14789.001,5538.456,1.001
u_slope_raw_integration_cost[13],0.034,0.97,-1.705,1.877,0.008,0.013,14872.808,5489.075,1.001
u_slope_raw_integration_cost[14],-0.138,0.97,-1.985,1.601,0.008,0.012,14988.617,5860.012,1.001
u_slope_raw_integration_cost[15],-0.015,0.967,-1.857,1.77,0.008,0.012,14061.763,5627.115,1.001
u_slope_raw_integration_cost[16],-0.052,0.945,-1.821,1.704,0.008,0.012,13768.321,5581.091,1.001
u_slope_raw_integration_cost[17],-0.108,0.963,-1.901,1.7,0.009,0.011,12791.549,5937.179,1.002
u_slope_raw_integration_cost[18],-0.142,1.007,-1.99,1.797,0.009,0.013,12703.853,5302.618,1.0
u_slope_raw_integration_cost[19],0.147,0.986,-1.674,2.027,0.008,0.014,13800.649,5506.491,1.001
u_slope_raw_integration_cost[20],-0.01,0.951,-1.774,1.805,0.007,0.014,18323.904,5286.199,1.003
u_slope_raw_integration_cost[21],-0.012,0.965,-1.776,1.846,0.008,0.013,13787.794,5657.733,1.001
u_slope_raw_integration_cost[22],0.144,1.005,-1.669,2.1,0.008,0.013,15367.372,5538.595,1.0
u_slope_raw_integration_cost[23],0.069,0.986,-1.793,1.916,0.008,0.012,14918.362,5849.285,1.003
u_slope_raw_integration_cost[24],-0.026,0.975,-1.817,1.833,0.008,0.013,14558.881,5453.171,1.0
u_slope_raw_integration_cost[25],0.071,0.977,-1.767,1.947,0.007,0.013,17239.379,5050.382,1.001
u_slope_raw_integration_cost[26],0.402,1.011,-1.479,2.316,0.01,0.013,11175.41,5662.095,1.0
u_slope_raw_integration_cost[27],-0.04,0.984,-1.863,1.806,0.009,0.013,11073.746,5116.362,1.001
u_slope_raw_integration_cost[28],-0.039,0.968,-1.831,1.809,0.007,0.012,17452.075,5713.461,1.0
u_slope_raw_integration_cost[29],-0.084,0.967,-1.843,1.783,0.007,0.013,16985.425,5909.529,1.001
u_slope_raw_integration_cost[30],0.071,0.981,-1.804,1.898,0.008,0.013,16173.057,5283.205,1.001
u_slope_raw_integration_cost[31],-0.093,0.973,-1.849,1.776,0.008,0.013,16340.406,5818.587,1.001
u_slope_raw_integration_cost[32],0.23,0.976,-1.598,2.046,0.008,0.012,13327.518,5633.27,1.0
u_slope_raw_integration_cost[33],0.228,0.984,-1.576,2.092,0.009,0.011,11584.206,5825.205,1.001
u_slope_raw_integration_cost[34],-0.064,0.958,-1.835,1.758,0.007,0.012,16949.118,5748.103,1.0
u_slope_raw_integration_cost[35],-0.109,0.968,-1.857,1.71,0.008,0.013,14592.55,5271.086,1.0
u_slope_raw_integration_cost[36],0.248,0.989,-1.527,2.18,0.009,0.013,13505.909,5970.448,1.0
u_slope_raw_integration_cost[37],-0.169,0.975,-1.899,1.772,0.008,0.012,14047.476,6254.283,1.0
u_slope_raw_integration_cost[38],0.199,0.971,-1.606,2.029,0.009,0.011,12072.527,5819.147,1.001
u_slope_raw_integration_cost[39],-0.019,1.002,-1.942,1.786,0.008,0.014,15597.355,5476.18,1.0
u_slope_raw_integration_cost[40],-0.0,0.981,-1.812,1.87,0.008,0.012,16025.707,5832.935,1.0
u_slope_raw_integration_cost[41],0.051,0.999,-1.882,1.873,0.008,0.013,15108.702,5398.352,1.0
u_slope_raw_integration_cost[42],-0.144,0.96,-1.906,1.692,0.008,0.012,13557.668,5761.105,1.001
u_slope_raw_integration_cost[43],-0.243,0.973,-1.985,1.617,0.008,0.012,13532.485,5579.166,1.001
u_slope_raw_integration_cost[44],0.164,0.981,-1.762,1.957,0.009,0.012,11725.679,6096.25,1.0
u_slope_raw_integration_cost[45],0.087,0.98,-1.72,1.983,0.008,0.013,15357.685,6193.309,1.0
u_slope_raw_integration_cost[46],0.147,0.984,-1.675,2.028,0.008,0.013,14289.747,5886.362,1.0
u_slope_raw_integration_cost[47],-0.35,0.971,-2.251,1.376,0.009,0.012,12124.561,5890.873,1.001
u_slope_raw_integration_cost[48],-0.069,1.002,-1.895,1.886,0.008,0.013,15995.846,5191.831,1.001
u_slope_raw_integration_cost[49],0.116,0.968,-1.672,1.917,0.008,0.012,15730.155,5649.618,1.002
u_slope_raw_integration_cost[50],0.046,0.969,-1.702,1.949,0.009,0.012,12469.191,5563.671,1.001
u_slope_raw_integration_cost[51],-0.112,0.98,-2.046,1.651,0.008,0.014,16553.184,5705.006,1.0
u_slope_raw_integration_cost[52],-0.074,0.979,-1.867,1.845,0.009,0.013,11785.527,5249.085,1.002
u_slope_raw_integration_cost[53],-0.365,0.996,-2.287,1.462,0.009,0.013,11815.381,5521.387,1.0
u_slope_raw_integration_cost[54],0.088,1.0,-1.756,2.035,0.008,0.012,15850.593,5937.704,1.0
u_slope_raw_integration_cost[55],-0.171,0.945,-1.937,1.556,0.008,0.012,14728.431,6155.879,1.0
u_slope_raw_integration_cost[56],-0.016,0.98,-1.793,1.894,0.008,0.012,14325.626,5791.155,1.001
u_slope_raw_integration_cost[57],-0.061,0.989,-1.876,1.883,0.007,0.013,18027.536,5784.809,1.0
u_slope_raw_integration_cost[58],-0.054,1.005,-1.916,1.844,0.008,0.012,16216.867,5971.714,1.001
u_slope_raw_integration_cost[59],-0.374,0.992,-2.232,1.484,0.009,0.012,12443.629,5312.686,1.0
u_slope_raw_integration_cost[60],0.541,0.995,-1.344,2.349,0.01,0.012,9862.63,5388.367,1.0
u_slope_raw_integration_cost[61],-0.091,1.006,-2.07,1.67,0.008,0.013,14464.31,5325.468,1.0
u_slope_raw_integration_cost[62],-0.083,0.977,-1.863,1.735,0.008,0.012,15648.204,6092.191,1.002
u_slope_raw_integration_cost[63],-0.075,0.985,-1.899,1.808,0.008,0.013,14586.908,5658.472,1.001
u_slope_raw_integration_cost[64],-0.23,0.973,-1.978,1.694,0.008,0.012,13209.306,5911.094,1.001
u_slope_raw_integration_cost[65],0.095,0.961,-1.791,1.839,0.008,0.013,13777.202,5118.828,1.001
u_slope_raw_integration_cost[66],0.173,0.99,-1.683,2.042,0.008,0.012,15002.978,5514.777,1.0
u_slope_raw_integration_cost[67],-0.303,0.962,-2.018,1.576,0.009,0.012,11640.345,6348.656,1.0
u_slope_raw_integration_cost[68],0.544,1.007,-1.373,2.403,0.01,0.012,10781.614,6076.784,1.0
u_slope_raw_integration_cost[69],-0.063,1.01,-1.976,1.832,0.007,0.013,18894.496,5868.116,1.001
u_slope_raw_integration_cost[70],0.234,0.986,-1.726,1.95,0.008,0.014,13626.435,5303.705,1.0
u_slope_raw_integration_cost[71],0.08,0.968,-1.76,1.854,0.009,0.012,12503.738,5717.56,1.0
u_slope_raw_integration_cost[72],0.011,0.983,-1.871,1.83,0.008,0.012,13832.246,5856.757,1.0
u_slope_raw_integration_cost[73],0.291,0.964,-1.569,2.032,0.01,0.011,10114.798,6263.322,1.0
u_slope_raw_integration_cost[74],0.186,0.956,-1.53,2.035,0.009,0.013,12345.534,5412.012,1.001
u_slope_raw_integration_cost[75],-0.246,1.031,-2.221,1.655,0.009,0.013,11957.173,4960.442,1.0
u_slope_raw_integration_cost[76],0.06,0.979,-1.715,1.948,0.008,0.012,13600.63,5838.692,1.0
u_slope_raw_integration_cost[77],-0.031,0.969,-1.894,1.743,0.007,0.012,16884.556,5535.094,1.001
u_slope_raw_integration_cost[78],0.023,0.974,-1.825,1.878,0.007,0.013,17341.56,5847.052,1.0
u_slope_raw_integration_cost[79],-0.149,0.983,-2.029,1.642,0.008,0.012,13556.507,5822.847,1.0
u_slope_raw_integration_cost[80],0.164,0.976,-1.634,2.052,0.008,0.012,14475.366,5844.187,1.0
u_slope_raw_integration_cost[81],-0.099,0.978,-1.889,1.784,0.008,0.012,13969.894,5670.74,1.0
u_slope_raw_integration_cost[82],0.041,0.975,-1.911,1.772,0.008,0.013,15804.78,5592.601,1.0
u_slope_raw_integration_cost[83],-0.127,0.938,-1.877,1.605,0.008,0.013,14670.727,5472.179,1.0
u_slope_raw_integration_cost[84],-0.097,0.956,-1.833,1.684,0.008,0.012,13397.545,5622.242,1.0
u_slope_raw_integration_cost[85],-0.063,0.973,-1.93,1.703,0.008,0.012,14297.733,5871.556,1.0
u_slope_raw_integration_cost[86],-0.097,0.961,-1.815,1.796,0.008,0.012,15323.594,5767.352,1.0
u_slope_raw_integration_cost[87],-0.084,0.977,-1.992,1.701,0.008,0.012,14253.121,5709.757,1.0
u_slope_raw_integration_cost[88],0.006,0.957,-1.785,1.763,0.008,0.013,12734.118,5663.22,1.001
u_slope_raw_integration_cost[89],0.087,0.964,-1.689,1.92,0.009,0.013,11720.853,5671.937,1.001
u_slope_raw_integration_cost[90],-0.178,0.971,-2.024,1.637,0.008,0.013,15132.229,5617.163,1.001
u_slope_raw_integration_cost[91],-0.076,0.989,-2.007,1.716,0.007,0.014,19054.144,5214.08,1.001
u_slope_raw_integration_cost[92],0.266,0.98,-1.542,2.12,0.008,0.012,15506.253,5873.994,1.0
u_slope_raw_integration_cost[93],0.114,1.008,-1.762,2.0,0.008,0.013,16404.26,5769.014,1.0
u_slope_raw_integration_cost[94],0.284,0.985,-1.534,2.16,0.008,0.013,15472.49,6093.847,1.0
u_slope_raw_integration_cost[95],0.105,0.974,-1.741,1.91,0.008,0.012,15724.685,5562.981,1.001
u_slope_raw_integration_cost[96],0.09,0.994,-1.823,1.931,0.009,0.012,12264.069,6006.339,1.0
u_slope_raw_integration_cost[97],-0.039,0.978,-1.875,1.75,0.007,0.014,17306.372,5105.794,1.0
u_slope_raw_integration_cost[98],0.465,1.004,-1.459,2.26,0.01,0.011,10969.194,6488.614,1.0
u_slope_raw_integration_cost[99],0.038,0.954,-1.75,1.796,0.008,0.013,13500.987,5987.617,1.0
u_slope_raw_integration_cost[100],0.159,1.005,-1.677,2.102,0.008,0.014,17230.757,5521.193,1.0
u_slope_raw_integration_cost[101],-0.111,0.954,-1.952,1.643,0.008,0.012,15168.158,6118.621,1.0
u_slope_raw_integration_cost[102],0.116,0.996,-1.739,2.01,0.009,0.013,13217.727,5272.099,1.0
u_slope_raw_integration_cost[103],-0.332,0.984,-2.204,1.508,0.008,0.013,13369.953,5734.261,1.0
u_slope_raw_integration_cost[104],-0.075,0.972,-1.907,1.738,0.008,0.012,14421.117,6114.358,1.0
u_slope_raw_integration_cost[105],-0.123,1.003,-2.038,1.743,0.008,0.013,17324.88,5305.824,1.001
u_slope_raw_integration_cost[106],0.033,1.004,-1.772,1.963,0.009,0.013,12547.223,5293.428,1.001
u_slope_raw_integration_cost[107],-0.142,0.972,-1.91,1.745,0.008,0.013,15516.1,5450.085,1.002
u_slope_raw_integration_cost[108],-0.171,0.984,-1.957,1.746,0.008,0.013,13712.935,5466.066,1.001
u_slope_raw_integration_cost[109],-0.141,0.987,-1.958,1.744,0.008,0.013,15199.955,5542.909,1.001
u_slope_raw_integration_cost[110],0.135,0.969,-1.608,2.029,0.008,0.012,14166.265,5970.472,1.0
u_slope_raw_integration_cost[111],-0.122,0.969,-1.913,1.683,0.008,0.011,14868.178,6298.977,1.0
u_slope_raw_integration_cost[112],-0.083,0.977,-1.937,1.677,0.009,0.012,13031.727,5760.832,1.001
u_slope_raw_integration_cost[113],0.091,0.99,-1.773,1.945,0.009,0.012,12470.848,5802.449,1.001
u_slope_raw_integration_cost[114],0.283,0.977,-1.55,2.145,0.009,0.012,12782.881,5913.932,1.0
u_slope_raw_integration_cost[115],0.131,0.974,-1.761,1.931,0.008,0.013,16842.426,5543.246,1.0
u_slope_raw_integration_cost[116],0.12,0.972,-1.702,1.911,0.008,0.013,14004.159,5723.927,1.001
u_slope_raw_integration_cost[117],-0.143,0.994,-2.032,1.739,0.008,0.014,14718.416,5228.398,1.0
u_slope_raw_integration_cost[118],-0.128,0.986,-1.991,1.712,0.008,0.013,14694.783,5384.192,1.001
u_slope_raw_integration_cost[119],-0.258,0.971,-2.056,1.541,0.008,0.012,13437.776,5906.703,1.0
u_slope_raw_integration_cost[120],-0.069,0.978,-2.012,1.656,0.007,0.014,18287.016,5194.949,1.0
u_slope_raw_integration_cost[121],-0.058,0.965,-1.88,1.731,0.008,0.013,14863.28,5225.717,1.0
u_slope_raw_integration_cost[122],-0.259,0.955,-2.027,1.565,0.008,0.012,14176.845,5715.125,1.001
u_slope_raw_integration_cost[123],-0.101,0.979,-2.019,1.633,0.008,0.012,13952.123,5615.869,1.001
u_slope_raw_integration_cost[124],-0.054,0.996,-1.908,1.819,0.008,0.015,14513.689,5225.524,1.0
u_slope_raw_integration_cost[125],0.552,1.027,-1.364,2.505,0.011,0.014,9305.711,5325.345,1.0
u_slope_raw_integration_cost[126],0.1,0.971,-1.754,1.924,0.008,0.014,15406.622,5126.225,1.0
u_slope_raw_integration_cost[127],0.364,0.998,-1.411,2.339,0.009,0.013,12005.293,5465.623,1.0
u_slope_raw_integration_cost[128],0.012,0.988,-1.83,1.85,0.008,0.012,13778.982,6086.918,1.0
u_slope_raw_integration_cost[129],0.055,0.975,-1.78,1.843,0.009,0.012,11888.9,6032.329,1.0
u_slope_raw_integration_cost[130],0.037,1.011,-1.841,1.947,0.007,0.014,18373.936,5417.133,1.001
u_slope_raw_integration_cost[131],-0.002,0.988,-1.897,1.841,0.009,0.012,11265.601,5478.897,1.002
u_slope_raw_integration_cost[132],-0.051,0.966,-1.827,1.764,0.008,0.012,13216.235,5625.422,1.001
u_slope_raw_integration_cost[133],0.035,0.968,-1.798,1.84,0.008,0.012,15564.469,5930.447,1.0
u_slope_raw_integration_cost[134],0.032,0.988,-1.793,1.925,0.009,0.013,12467.401,5599.419,1.001
u_slope_raw_integration_cost[135],-0.034,0.977,-1.839,1.814,0.008,0.013,16093.515,5402.463,1.001
u_slope_raw_integration_cost[136],-0.304,0.966,-2.11,1.531,0.009,0.013,12813.58,5515.028,1.001
u_slope_raw_integration_cost[137],0.204,0.978,-1.597,2.068,0.009,0.013,11496.249,5543.266,1.0
u_slope_raw_integration_cost[138],-0.012,0.986,-1.753,1.918,0.008,0.013,16455.626,5712.77,1.0
u_slope_raw_integration_cost[139],0.272,0.998,-1.552,2.218,0.009,0.012,11921.869,6018.141,1.0
u_slope_raw_integration_cost[140],-0.067,0.998,-2.031,1.708,0.008,0.012,15540.954,5448.252,1.0
u_slope_raw_integration_cost[141],-0.085,0.967,-1.96,1.643,0.008,0.012,15132.834,6264.231,1.001
u_slope_raw_integration_cost[142],-0.258,0.983,-2.145,1.542,0.009,0.013,11910.814,5488.216,1.001
u_slope_raw_integration_cost[143],0.247,0.996,-1.695,2.098,0.008,0.012,15091.455,5288.825,1.0
u_slope_raw_integration_cost[144],0.006,0.977,-1.815,1.853,0.007,0.013,18448.349,5955.612,1.0
u_slope_raw_integration_cost[145],-0.182,0.98,-2.035,1.645,0.008,0.012,14542.009,5688.721,1.001
u_slope_raw_integration_cost[146],0.015,0.978,-1.763,1.906,0.008,0.013,14680.114,5705.617,1.001
u_slope_raw_integration_cost[147],0.276,0.952,-1.452,2.094,0.008,0.012,13111.969,5935.26,1.0
u_slope_raw_integration_cost[148],-0.015,0.956,-1.899,1.713,0.009,0.012,11793.928,5052.934,1.0
u_slope_raw_integration_cost[149],-0.039,0.968,-1.832,1.792,0.008,0.012,13968.61,5877.823,1.001
u_slope_raw_integration_cost[150],-0.337,0.973,-2.125,1.489,0.009,0.012,12041.331,5736.37,1.001
