,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
u0_raw[123],-1.202,0.11,-1.421,-1.008,0.011,0.005,98.749,184.232,1.045
u0_raw[124],-0.833,0.122,-1.058,-0.605,0.011,0.005,128.897,259.617,1.033
u0_raw[125],1.017,0.116,0.798,1.234,0.013,0.005,75.254,203.807,1.045
u0_raw[126],-0.392,0.103,-0.588,-0.201,0.012,0.006,67.867,161.932,1.052
u0_raw[127],-0.01,0.107,-0.203,0.199,0.013,0.005,70.811,230.449,1.046
u0_raw[128],1.641,0.135,1.39,1.89,0.014,0.006,95.97,255.666,1.04
u0_raw[129],0.987,0.115,0.776,1.209,0.013,0.005,78.605,208.75,1.047
u0_raw[130],1.491,0.129,1.252,1.731,0.014,0.006,91.073,225.084,1.042
u0_raw[131],-0.961,0.33,-1.565,-0.32,0.01,0.004,1119.658,4671.374,1.005
u0_raw[132],-0.41,0.74,-1.821,0.939,0.007,0.009,12080.799,5327.177,1.0
u0_raw[133],2.101,0.151,1.827,2.391,0.014,0.006,121.438,280.505,1.034
u0_raw[134],1.422,0.133,1.176,1.677,0.014,0.005,96.803,270.138,1.039
u0_raw[135],-0.27,0.102,-0.462,-0.074,0.013,0.005,63.509,164.682,1.053
u0_raw[136],1.408,0.128,1.174,1.656,0.014,0.005,89.444,245.038,1.044
u0_raw[137],-0.125,0.094,-0.311,0.049,0.013,0.006,53.459,126.717,1.062
u0_raw[138],-1.525,0.133,-1.779,-1.285,0.012,0.005,133.242,250.914,1.031
u0_raw[139],-0.777,0.169,-1.107,-0.471,0.011,0.003,254.866,736.684,1.016
u0_raw[140],2.069,0.151,1.785,2.342,0.014,0.006,117.539,285.441,1.036
u0_raw[141],-0.969,0.36,-1.637,-0.275,0.008,0.004,2075.04,4196.236,1.002
u0_raw[142],-0.183,0.115,-0.409,0.029,0.013,0.005,77.366,263.929,1.041
u0_raw[143],1.018,0.117,0.8,1.242,0.013,0.005,77.643,221.529,1.048
u0_raw[144],1.81,0.14,1.558,2.075,0.014,0.006,102.269,243.386,1.038
u0_raw[145],-0.794,0.115,-1.017,-0.583,0.011,0.005,110.985,221.993,1.041
u0_raw[146],-1.033,0.116,-1.252,-0.819,0.011,0.005,112.327,232.327,1.039
u0_raw[147],0.094,0.102,-0.1,0.286,0.013,0.006,57.273,156.291,1.055
u0_raw[148],1.336,0.118,1.122,1.559,0.014,0.006,75.271,184.02,1.051
u0_raw[149],-0.626,0.112,-0.848,-0.425,0.011,0.005,105.667,211.343,1.042
u0_raw[150],0.015,0.104,-0.185,0.208,0.013,0.005,63.113,181.345,1.052
u0_raw[151],-0.47,0.099,-0.668,-0.287,0.012,0.006,70.102,144.549,1.055
u0_raw[152],-0.282,0.103,-0.493,-0.099,0.013,0.005,60.654,156.751,1.053
u0_raw[153],0.38,0.107,0.169,0.575,0.014,0.005,61.902,182.5,1.052
u0_raw[154],1.351,0.521,0.354,2.321,0.007,0.006,6305.587,5937.417,1.001
u0_raw[155],-1.421,0.118,-1.645,-1.208,0.012,0.006,107.416,206.147,1.039
u0_raw[156],-1.022,0.112,-1.235,-0.813,0.011,0.005,106.229,209.362,1.041
u0_raw[157],-0.024,0.101,-0.221,0.163,0.013,0.005,58.673,177.999,1.053
u0_raw[158],-1.087,0.114,-1.306,-0.876,0.011,0.005,108.72,217.209,1.038
u0_raw[159],2.971,0.184,2.635,3.312,0.016,0.007,131.808,312.047,1.031
u0_raw[160],1.759,0.139,1.497,2.02,0.013,0.006,106.644,288.014,1.039
u0_raw[161],0.826,0.113,0.605,1.029,0.013,0.005,71.995,214.5,1.049
u0_raw[162],0.062,0.212,-0.332,0.461,0.01,0.003,431.3,1616.16,1.011
u0_raw[163],-0.622,0.111,-0.831,-0.415,0.011,0.005,108.92,214.602,1.04
u0_raw[164],-0.406,0.104,-0.603,-0.213,0.012,0.006,76.822,167.183,1.051
u0_raw[165],-0.318,0.126,-0.56,-0.085,0.011,0.005,120.708,277.977,1.032
u0_raw[166],-1.366,0.117,-1.595,-1.162,0.011,0.006,106.19,212.558,1.04
u0_raw[167],1.523,0.136,1.277,1.784,0.014,0.005,99.919,264.051,1.039
u0_raw[168],1.093,0.119,0.874,1.314,0.014,0.005,76.5,240.03,1.049
u0_raw[169],-0.259,0.103,-0.468,-0.071,0.013,0.005,62.915,168.674,1.051
u0_raw[170],0.249,0.103,0.062,0.453,0.013,0.005,59.782,184.914,1.053
u0_raw[171],0.095,0.101,-0.095,0.287,0.013,0.006,63.771,153.741,1.052
u0_raw[172],-0.138,0.11,-0.343,0.071,0.013,0.005,72.085,202.92,1.044
u0_raw[173],0.222,0.103,0.028,0.419,0.012,0.005,67.929,167.708,1.052
u0_raw[174],-1.072,0.12,-1.303,-0.859,0.011,0.006,115.018,207.066,1.038
u0_raw[175],1.366,0.128,1.132,1.61,0.014,0.005,89.331,259.078,1.041
u0_raw[176],-0.719,0.11,-0.923,-0.516,0.011,0.005,102.511,199.932,1.042
u0_raw[177],0.03,0.111,-0.176,0.238,0.014,0.005,64.099,220.067,1.048
u0_raw[178],-0.355,0.193,-0.716,0.003,0.01,0.002,350.296,1492.316,1.011
u0_raw[179],1.49,0.13,1.25,1.735,0.014,0.006,88.692,244.52,1.042
u_slope_raw_gpt2_surprisal[0],-0.487,0.79,-2.017,0.985,0.007,0.01,11712.691,5026.532,1.001
u_slope_raw_gpt2_surprisal[1],-0.864,0.699,-2.141,0.477,0.007,0.008,11115.753,5868.23,1.0
u_slope_raw_gpt2_surprisal[2],-0.199,0.762,-1.543,1.292,0.008,0.009,9468.117,5817.427,1.0
u_slope_raw_gpt2_surprisal[3],0.004,0.856,-1.563,1.629,0.007,0.01,14508.121,5891.532,1.0
u_slope_raw_gpt2_surprisal[4],-0.565,0.878,-2.252,1.068,0.008,0.012,12524.685,4913.774,1.001
u_slope_raw_gpt2_surprisal[5],-0.192,0.814,-1.723,1.316,0.007,0.01,13730.41,6030.009,1.0
u_slope_raw_gpt2_surprisal[6],0.037,0.965,-1.635,2.005,0.009,0.011,12321.601,6097.404,1.002
u_slope_raw_gpt2_surprisal[7],-0.071,0.76,-1.498,1.363,0.007,0.009,13494.679,5522.226,1.001
u_slope_raw_gpt2_surprisal[8],-1.076,0.798,-2.543,0.444,0.007,0.01,11758.491,5639.689,1.0
u_slope_raw_gpt2_surprisal[9],-0.112,0.978,-1.958,1.684,0.009,0.012,12037.936,5702.504,1.001
u_slope_raw_gpt2_surprisal[10],-0.93,0.842,-2.467,0.678,0.008,0.011,12567.268,5578.188,1.0
u_slope_raw_gpt2_surprisal[11],-0.298,0.819,-1.905,1.159,0.007,0.01,13078.623,5897.255,1.0
u_slope_raw_gpt2_surprisal[12],0.527,0.783,-0.993,1.921,0.008,0.009,10332.056,5985.944,1.002
u_slope_raw_gpt2_surprisal[13],-0.15,0.956,-1.902,1.689,0.009,0.011,11802.027,6245.969,1.001
u_slope_raw_gpt2_surprisal[14],0.428,0.81,-1.08,2.004,0.007,0.011,12641.404,5388.656,1.001
u_slope_raw_gpt2_surprisal[15],-0.769,0.864,-2.502,0.72,0.008,0.011,11850.226,6271.773,1.0
u_slope_raw_gpt2_surprisal[16],0.408,0.909,-1.328,2.064,0.009,0.011,9769.522,5416.601,1.0
u_slope_raw_gpt2_surprisal[17],0.605,0.817,-0.992,2.054,0.008,0.01,11320.23,5919.451,1.001
u_slope_raw_gpt2_surprisal[18],0.076,0.987,-1.816,1.947,0.009,0.012,12342.776,6373.779,1.0
u_slope_raw_gpt2_surprisal[19],0.279,0.768,-1.134,1.736,0.007,0.009,13113.574,5975.044,1.0
u_slope_raw_gpt2_surprisal[20],0.145,0.835,-1.389,1.768,0.007,0.011,14702.183,6152.21,1.001
u_slope_raw_gpt2_surprisal[21],-1.161,0.789,-2.66,0.264,0.007,0.009,13455.44,6107.53,1.0
u_slope_raw_gpt2_surprisal[22],0.161,0.853,-1.438,1.739,0.008,0.011,12892.484,5709.05,1.0
u_slope_raw_gpt2_surprisal[23],0.717,0.787,-0.782,2.185,0.007,0.01,13621.887,5862.615,1.0
u_slope_raw_gpt2_surprisal[24],-0.368,0.822,-1.889,1.248,0.007,0.011,15235.173,5629.517,1.0
u_slope_raw_gpt2_surprisal[25],-0.081,0.828,-1.631,1.46,0.008,0.01,12108.283,5655.772,1.001
u_slope_raw_gpt2_surprisal[26],-0.385,0.814,-1.913,1.136,0.007,0.01,12273.72,5858.408,1.001
u_slope_raw_gpt2_surprisal[27],-0.186,0.902,-1.838,1.569,0.008,0.012,13259.063,5325.896,1.001
u_slope_raw_gpt2_surprisal[28],0.084,0.836,-1.452,1.634,0.007,0.01,13777.387,5658.927,1.001
u_slope_raw_gpt2_surprisal[29],-0.097,0.821,-1.663,1.402,0.007,0.01,13568.108,5812.703,1.0
u_slope_raw_gpt2_surprisal[30],-0.344,0.847,-1.944,1.232,0.008,0.011,10938.601,6227.26,1.0
u_slope_raw_gpt2_surprisal[31],0.248,0.845,-1.317,1.843,0.008,0.011,10990.072,5493.4,1.001
u_slope_raw_gpt2_surprisal[32],0.349,0.794,-1.203,1.806,0.007,0.01,11736.698,5682.726,1.0
u_slope_raw_gpt2_surprisal[33],-0.41,0.871,-2.021,1.267,0.008,0.01,12199.367,5891.572,1.0
u_slope_raw_gpt2_surprisal[34],-0.566,0.82,-2.158,0.902,0.007,0.011,13131.437,5860.407,1.0
u_slope_raw_gpt2_surprisal[35],0.299,0.68,-1.03,1.517,0.006,0.008,11623.259,5751.098,1.001
u_slope_raw_gpt2_surprisal[36],0.021,0.792,-1.494,1.468,0.007,0.01,13154.619,5821.573,1.0
u_slope_raw_gpt2_surprisal[37],-0.361,0.793,-1.861,1.067,0.007,0.009,12072.52,5989.126,1.001
u_slope_raw_gpt2_surprisal[38],0.286,0.811,-1.209,1.883,0.008,0.01,11103.185,5729.097,1.0
u_slope_raw_gpt2_surprisal[39],-0.052,0.853,-1.66,1.553,0.008,0.011,11281.776,5697.472,1.001
u_slope_raw_gpt2_surprisal[40],-0.25,0.991,-2.118,1.623,0.009,0.012,12935.391,5844.432,1.001
u_slope_raw_gpt2_surprisal[41],-0.031,0.844,-1.621,1.518,0.008,0.011,11887.193,5804.98,1.002
u_slope_raw_gpt2_surprisal[42],-0.029,0.839,-1.609,1.536,0.008,0.01,10962.57,6114.426,1.0
u_slope_raw_gpt2_surprisal[43],0.687,0.87,-0.911,2.418,0.008,0.011,11455.452,5279.818,1.002
u_slope_raw_gpt2_surprisal[44],-0.273,0.834,-1.828,1.319,0.008,0.01,11531.871,5524.615,1.0
u_slope_raw_gpt2_surprisal[45],-0.469,0.782,-1.879,1.099,0.007,0.01,11478.515,5887.199,1.001
u_slope_raw_gpt2_surprisal[46],-0.662,0.851,-2.257,0.907,0.008,0.01,10579.562,5889.671,1.001
u_slope_raw_gpt2_surprisal[47],-1.057,0.817,-2.585,0.488,0.008,0.009,10865.994,6258.318,1.001
u_slope_raw_gpt2_surprisal[48],-0.314,0.851,-1.862,1.318,0.008,0.01,10469.514,6184.889,1.001
u_slope_raw_gpt2_surprisal[49],-0.267,0.833,-1.79,1.365,0.007,0.01,12864.458,5677.439,1.002
u_slope_raw_gpt2_surprisal[50],-0.191,0.84,-1.802,1.338,0.008,0.011,11106.511,5556.194,1.0
u_slope_raw_gpt2_surprisal[51],-0.456,0.772,-1.881,1.007,0.007,0.01,13596.322,5957.339,1.001
u_slope_raw_gpt2_surprisal[52],-0.299,0.844,-1.886,1.276,0.008,0.011,12284.43,5955.84,1.001
u_slope_raw_gpt2_surprisal[53],-0.381,0.774,-1.869,1.029,0.007,0.009,11773.849,5599.372,1.001
u_slope_raw_gpt2_surprisal[54],-0.255,0.937,-1.956,1.493,0.009,0.01,10071.837,6207.779,1.0
u_slope_raw_gpt2_surprisal[55],0.154,0.838,-1.459,1.677,0.008,0.01,11858.285,5540.445,1.002
u_slope_raw_gpt2_surprisal[56],0.044,0.819,-1.414,1.622,0.007,0.01,12674.548,5969.251,1.0
u_slope_raw_gpt2_surprisal[57],1.592,0.765,0.184,3.1,0.007,0.01,13107.235,5894.993,1.001
u_slope_raw_gpt2_surprisal[58],-0.019,0.996,-1.921,1.868,0.009,0.012,11409.063,6178.459,1.001
u_slope_raw_gpt2_surprisal[59],0.244,0.812,-1.325,1.722,0.007,0.01,12875.894,5579.32,1.0
u_slope_raw_gpt2_surprisal[60],-0.558,0.809,-2.091,0.953,0.008,0.01,10983.319,5983.305,1.0
u_slope_raw_gpt2_surprisal[61],0.077,0.984,-1.795,1.919,0.009,0.012,12405.527,5911.787,1.001
u_slope_raw_gpt2_surprisal[62],1.132,0.83,-0.418,2.736,0.007,0.01,13956.148,5449.223,1.002
u_slope_raw_gpt2_surprisal[63],-0.756,0.857,-2.404,0.858,0.008,0.01,10590.907,6106.207,1.0
u_slope_raw_gpt2_surprisal[64],0.16,0.803,-1.344,1.646,0.008,0.01,11069.916,6246.206,1.0
u_slope_raw_gpt2_surprisal[65],0.211,0.83,-1.373,1.732,0.008,0.01,11623.03,5750.774,1.001
u_slope_raw_gpt2_surprisal[66],0.701,0.784,-0.72,2.231,0.007,0.009,11972.425,6223.406,1.0
u_slope_raw_gpt2_surprisal[67],-0.792,0.813,-2.303,0.718,0.007,0.01,14838.944,6309.398,1.001
u_slope_raw_gpt2_surprisal[68],0.321,0.703,-0.957,1.671,0.007,0.009,11272.957,5439.6,1.0
u_slope_raw_gpt2_surprisal[69],-0.155,0.933,-1.918,1.616,0.009,0.011,11959.145,5765.087,1.001
u_slope_raw_gpt2_surprisal[70],-0.115,0.83,-1.669,1.461,0.007,0.01,12571.577,5961.607,1.0
u_slope_raw_gpt2_surprisal[71],0.085,0.763,-1.377,1.469,0.007,0.01,13720.249,5943.299,1.0
u_slope_raw_gpt2_surprisal[72],-0.561,0.83,-2.117,1.017,0.008,0.01,10907.776,5850.805,1.001
u_slope_raw_gpt2_surprisal[73],-0.217,0.719,-1.528,1.22,0.006,0.009,12795.205,6058.232,1.0
u_slope_raw_gpt2_surprisal[74],-0.246,0.693,-1.511,1.103,0.006,0.008,12179.446,5852.195,1.0
u_slope_raw_gpt2_surprisal[75],0.553,0.87,-1.115,2.189,0.008,0.01,10733.621,6199.648,1.001
u_slope_raw_gpt2_surprisal[76],0.256,0.83,-1.4,1.715,0.007,0.01,13251.409,5487.374,1.0
u_slope_raw_gpt2_surprisal[77],-0.273,0.825,-1.857,1.266,0.007,0.011,13470.829,5579.706,1.0
